time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
0.00,0.003756,-0.000092,0.012417,-0.043203,0.030413,-0.064981,-0.051334,0.008218,-0.054632
0.01,0.002952,0.011056,0.011200,-0.023948,0.053742,-0.055595,-0.027489,0.034791,-0.048246
0.02,-0.000295,0.008472,0.003358,-0.011818,0.051801,-0.045548,-0.009348,0.012806,-0.029346
0.03,-0.000295,0.008472,0.003358,-0.010876,0.021536,-0.034147,-0.009348,0.012806,-0.029346
0.04,-0.000772,-0.001864,-0.004805,-0.021491,-0.013055,-0.015774,-0.030630,-0.051744,0.007996
0.05,-0.000772,-0.001864,-0.004805,-0.034186,-0.051126,0.003444,-0.030630,-0.051744,0.007996
0.06,-0.003531,-0.002875,-0.008993,-0.049039,-0.072312,0.022743,-0.062998,-0.090905,0.036540
0.07,-0.001445,-0.001062,-0.005481,-0.063987,-0.074185,0.029083,-0.074736,-0.075032,0.042405
0.08,-0.001445,-0.001062,-0.005481,-0.076748,-0.052626,0.038154,-0.074736,-0.075032,0.042405
0.09,-0.003622,0.001694,0.002760,-0.074983,-0.016002,0.049086,-0.062300,-0.014202,0.063226
0.10,-0.003622,0.001694,0.002760,-0.053578,0.004468,0.055688,-0.062300,-0.014202,0.063226
0.11,-0.006121,-0.001151,0.009210,-0.026891,0.004897,0.060640,-0.012952,-0.026262,0.070920
0.12,-0.011312,-0.003045,0.010370,-0.007950,-0.018962,0.061983,0.003048,-0.048522,0.080300
0.13,-0.011450,-0.006061,0.006727,-0.002408,-0.037477,0.072734,-0.008973,-0.055822,0.075325
0.14,-0.005686,-0.012396,-0.000199,-0.010186,-0.044060,0.061823,-0.029739,-0.032818,0.062602
0.15,-0.005686,-0.012396,-0.000199,-0.037155,-0.009372,0.055180,-0.029739,-0.032818,0.062602
0.16,-0.019585,-0.016148,0.003964,-0.068345,0.049797,0.035646,-0.083592,0.062746,0.033147
0.17,-0.031273,-0.013356,0.007423,-0.085083,0.080822,0.022391,-0.090505,0.061011,0.021599
0.18,-0.029893,-0.008261,0.007982,-0.092059,0.067958,0.014320,-0.084173,0.024901,0.009717
0.19,-0.031969,-0.008078,0.015034,-0.079916,0.029469,-0.002611,-0.060801,-0.017604,-0.015612
0.20,-0.031969,-0.008078,0.015034,-0.052427,-0.011130,-0.030715,-0.060801,-0.017604,-0.015612
0.21,-0.024287,-0.018188,0.015861,-0.020625,-0.065781,-0.055928,0.007280,-0.122035,-0.065315
0.22,-0.018906,-0.011899,0.015931,0.014976,-0.122697,-0.076944,0.038597,-0.150378,-0.081300
0.23,-0.007130,-0.005465,0.014395,0.047662,-0.132346,-0.092242,0.065866,-0.139544,-0.087581
0.24,0.004287,0.002466,0.007130,0.075624,-0.114685,-0.094208,0.084265,-0.105738,-0.075261
0.25,0.004287,0.002466,0.007130,0.086256,-0.077639,-0.079512,0.084265,-0.105738,-0.075261
0.26,0.020767,0.020699,-0.003492,0.087694,-0.049351,-0.067238,0.081160,-0.041739,-0.047820
0.27,0.019391,0.018099,-0.007723,0.077646,-0.022587,-0.053339,0.073257,-0.011175,-0.033497
0.28,0.022570,0.016557,-0.009416,0.071879,0.004534,-0.037420,0.068869,0.007618,-0.014140
0.29,0.027918,0.018186,-0.014546,0.069840,0.025415,-0.019946,0.059355,0.020518,-0.006718
0.30,0.027478,0.012849,-0.011040,0.058455,0.035684,-0.015571,0.046098,0.031478,-0.008926
0.31,0.018583,0.004477,-0.010316,0.042761,0.045155,-0.014523,0.027079,0.046872,-0.008210
0.32,0.012631,-0.001818,-0.008025,0.022466,0.063488,-0.015575,0.005497,0.064713,-0.002130
0.33,0.007748,-0.005258,-0.010243,0.000729,0.081672,-0.005355,-0.006876,0.078365,0.014739
0.34,0.009957,-0.005262,-0.014102,-0.010615,0.090268,0.009565,-0.016617,0.058180,0.014252
0.35,0.006040,-0.007329,-0.004512,-0.015200,0.057654,0.004336,-0.009867,0.009412,0.003178
0.36,-0.006127,-0.013773,0.002876,-0.007442,0.017402,-0.009860,0.005210,-0.019701,-0.014901
0.37,-0.005124,-0.016984,0.004252,0.010132,-0.005295,-0.030300,0.021704,-0.026143,-0.027626
0.38,-0.007245,-0.024728,0.004292,0.028514,-0.015449,-0.040389,0.029519,-0.034709,-0.034207
0.39,-0.004178,-0.024670,0.003237,0.026158,-0.017816,-0.040713,0.019413,-0.020502,-0.026025
0.40,-0.005818,-0.019275,-0.002132,0.014714,-0.002571,-0.035459,-0.002826,0.002622,-0.026610
0.41,-0.013085,-0.021671,-0.001629,-0.010635,0.022116,-0.033795,-0.031423,0.029796,-0.031463
0.42,-0.019851,-0.025926,0.005932,-0.034527,0.053906,-0.042167,-0.038596,0.065716,-0.039489
0.43,-0.029414,-0.029951,0.008611,-0.030117,0.091728,-0.046784,-0.020002,0.069558,-0.035255
0.44,-0.029515,-0.023227,0.001454,-0.018289,0.078927,-0.045199,-0.008812,0.050714,-0.045476
0.45,-0.032983,-0.026368,0.017226,-0.001878,0.050741,-0.055135,0.006292,0.017881,-0.061820
0.46,-0.035694,-0.037662,0.016576,0.011722,0.027808,-0.076117,0.009513,-0.006135,-0.081345
0.47,-0.043041,-0.042229,0.014625,0.008699,0.004650,-0.093606,-0.014603,-0.010281,-0.098369
0.48,-0.044542,-0.040666,0.014300,-0.015167,0.019512,-0.112811,-0.040080,0.012848,-0.114373
0.49,-0.044298,-0.037115,0.005031,-0.048006,0.025030,-0.127586,-0.061203,0.009602,-0.134166
0.50,-0.041651,-0.037807,0.013870,-0.068559,0.018488,-0.147103,-0.078889,-0.005602,-0.152560
0.51,-0.038960,-0.038106,0.011468,-0.079931,0.014534,-0.160798,-0.080182,-0.028112,-0.151812
0.52,-0.031172,-0.031074,0.002246,-0.074216,-0.017426,-0.159792,-0.074207,-0.041344,-0.143240
0.53,-0.024428,-0.027393,0.008016,-0.072924,-0.029563,-0.146462,-0.060896,-0.039374,-0.126969
0.54,-0.020215,-0.023233,0.001678,-0.071121,-0.048630,-0.132770,-0.061548,-0.040084,-0.123107
0.55,-0.027622,-0.023011,0.009804,-0.065996,-0.042672,-0.128046,-0.052659,-0.068951,-0.117661
0.56,-0.030410,-0.025243,0.009296,-0.054141,-0.059727,-0.124141,-0.052814,-0.065046,-0.116000
0.57,-0.036958,-0.030203,0.020492,-0.054301,-0.059230,-0.122543,-0.050749,-0.061450,-0.111799
0.58,-0.043528,-0.030936,-0.002714,-0.054926,-0.058431,-0.118893,-0.069897,-0.104658,-0.121834
0.59,-0.044622,-0.031159,0.010377,-0.076789,-0.087237,-0.134868,-0.098958,-0.129520,-0.144153
0.60,-0.052459,-0.039348,0.033481,-0.109813,-0.126653,-0.157924,-0.109363,-0.119339,-0.176194
0.61,-0.066637,-0.036136,0.027935,-0.111228,-0.115242,-0.193030,-0.123384,-0.100763,-0.220040
0.62,-0.071981,-0.026603,0.043904,-0.115480,-0.073150,-0.236410,-0.143668,-0.110851,-0.240858
0.63,-0.077592,-0.007273,0.008651,-0.152374,-0.097045,-0.255658,-0.147282,-0.098323,-0.263829
0.64,-0.064985,0.004843,0.041187,-0.157337,-0.089558,-0.275072,-0.169592,-0.077487,-0.272282
0.65,-0.059678,0.007391,0.023709,-0.185131,-0.077952,-0.280993,-0.204360,-0.049608,-0.276680
0.66,-0.054360,0.013209,0.028898,-0.213069,-0.018151,-0.285836,-0.235328,0.012457,-0.279022
0.67,-0.057189,0.020780,0.021701,-0.244588,0.033531,-0.284254,-0.268376,0.050690,-0.274097
0.68,-0.053745,0.031444,0.026314,-0.271591,0.076976,-0.284981,-0.270976,0.097436,-0.269033
0.69,-0.047775,0.040596,0.023920,-0.267398,0.130108,-0.279010,-0.259835,0.117072,-0.260679
0.70,-0.039580,0.049261,0.027560,-0.251257,0.133737,-0.266024,-0.219823,0.108135,-0.253673
0.71,-0.031276,0.054094,0.036046,-0.221920,0.094309,-0.258367,-0.188491,0.039832,-0.250021
0.72,-0.029736,0.054813,0.028987,-0.182876,0.026152,-0.257919,-0.148246,-0.045191,-0.252501
0.73,-0.027821,0.055329,0.025332,-0.145178,-0.048781,-0.262424,-0.100204,-0.088940,-0.271061
0.74,-0.025825,0.055132,0.033769,-0.104199,-0.118964,-0.278632,-0.083848,-0.179530,-0.277611
0.75,-0.022034,0.058287,0.021844,-0.076786,-0.178114,-0.290652,-0.068463,-0.240774,-0.283114
0.76,-0.017177,0.069541,0.025641,-0.058044,-0.224752,-0.297985,-0.070865,-0.302718,-0.283010
0.77,-0.008039,0.078919,0.000236,-0.097390,-0.332227,-0.284045,-0.099042,-0.330692,-0.274751
0.78,0.012309,0.084858,0.015414,-0.102600,-0.301728,-0.278894,-0.151479,-0.350335,-0.245884
0.79,0.021373,0.093489,-0.012549,-0.152342,-0.298808,-0.253648,-0.180818,-0.301084,-0.216794
0.80,0.030180,0.094759,-0.017088,-0.196747,-0.263724,-0.218720,-0.237394,-0.237857,-0.185753
0.81,0.042157,0.103303,-0.001658,-0.280897,-0.278714,-0.175507,-0.283039,-0.180150,-0.152897
0.82,0.044551,0.101408,-0.023085,-0.275881,-0.141777,-0.152884,-0.320461,-0.174931,-0.125383
0.83,0.046570,0.100032,0.003895,-0.319980,-0.133615,-0.133083,-0.312280,-0.129307,-0.108004
0.84,0.049381,0.095676,-0.026949,-0.299543,-0.092148,-0.111098,-0.296627,-0.146452,-0.081803
0.85,0.059635,0.092910,-0.034840,-0.294580,-0.149620,-0.083087,-0.261307,-0.180416,-0.065903
0.86,0.069822,0.088321,0.000463,-0.255930,-0.184061,-0.067305,-0.240414,-0.247289,-0.045871
0.87,0.072249,0.083201,-0.011222,-0.202934,-0.172202,-0.057653,-0.203628,-0.253571,-0.032691
0.88,0.079196,0.085117,-0.022390,-0.198604,-0.257744,-0.037356,-0.155364,-0.261560,-0.022073
0.89,0.079074,0.082651,-0.021990,-0.151885,-0.273057,-0.023400,-0.129795,-0.272190,-0.002771
0.90,0.083335,0.084732,-0.016999,-0.110441,-0.236479,-0.005225,-0.095124,-0.245293,0.023469
0.91,0.084496,0.087263,-0.026175,-0.082900,-0.199488,0.016944,-0.059432,-0.193843,0.042064
0.92,0.083006,0.086652,-0.022522,-0.045651,-0.163487,0.038146,-0.033210,-0.155145,0.057322
0.93,0.082034,0.083930,-0.016735,-0.030153,-0.142979,0.051504,-0.008285,-0.135029,0.070584
0.94,0.080582,0.078819,-0.018495,0.002830,-0.103689,0.063358,0.026247,-0.105682,0.082096
0.95,0.077634,0.071798,-0.037437,0.029154,-0.104564,0.081211,0.033971,-0.127314,0.096179
0.96,0.082269,0.067968,-0.009728,0.043111,-0.095442,0.089370,0.063144,-0.094665,0.109010
0.97,0.078394,0.063249,-0.039858,0.061642,-0.083414,0.103715,0.056537,-0.083524,0.113298
0.98,0.079378,0.059837,-0.021459,0.059187,-0.054667,0.102047,0.054168,-0.055347,0.118415
0.99,0.068461,0.055434,-0.038585,0.043583,-0.047895,0.115555,0.039445,-0.023573,0.124221
1.00,0.071216,0.050190,-0.025625,0.030836,-0.008822,0.116004,0.015568,0.002676,0.123474
1.01,0.065222,0.042784,-0.029636,0.003572,0.005287,0.119254,0.004237,0.016821,0.132388
1.02,0.067102,0.042544,-0.022137,0.001864,0.031040,0.121933,0.031293,0.050614,0.128578
1.03,0.060376,0.040149,-0.052559,0.015558,0.031120,0.121950,0.014994,0.015938,0.134587
1.04,0.071494,0.040521,-0.007988,0.017430,0.037897,0.130403,0.019619,0.038234,0.150659
1.05,0.079399,0.045325,-0.007463,0.027502,0.051153,0.147579,0.048132,0.078760,0.162310
1.06,0.069651,0.049506,-0.041018,0.045120,0.075191,0.165070,0.071092,0.097112,0.167295
1.07,0.067754,0.046494,-0.035636,0.062039,0.076124,0.170128,0.092623,0.077456,0.178495
1.08,0.071798,0.046156,-0.010913,0.093476,0.082719,0.173005,0.103464,0.052118,0.187268
1.09,0.071047,0.045761,-0.027057,0.110078,0.065627,0.179954,0.125574,0.034547,0.199082
1.10,0.071610,0.045326,-0.043661,0.146760,0.088112,0.179534,0.108997,-0.030273,0.233687
1.11,0.085369,0.049628,-0.016418,0.113173,0.006700,0.228074,0.144745,0.030320,0.253835
1.12,0.084526,0.053208,-0.031798,0.144618,0.044727,0.258403,0.141577,0.037028,0.310734
1.13,0.087077,0.054605,-0.050650,0.142119,0.054375,0.315909,0.158207,0.083591,0.349251
1.14,0.082273,0.054385,-0.039500,0.166938,0.107827,0.353579,0.136583,0.060335,0.409902
1.15,0.070121,0.044084,-0.014460,0.127407,0.051494,0.411840,0.132031,0.063916,0.441122
1.16,0.047914,0.033555,-0.028975,0.132848,0.072897,0.441044,0.117399,0.045664,0.457780
1.17,0.031721,0.017424,-0.025470,0.096381,0.035461,0.457761,0.085509,0.018682,0.454132
1.18,0.017957,-0.002268,-0.020969,0.099414,0.049015,0.448476,0.040319,-0.023185,0.456860
1.19,0.013916,-0.014741,-0.005458,0.079936,0.093726,0.424348,0.041785,0.040992,0.431958
1.20,0.006913,-0.021873,-0.028930,0.008737,0.017923,0.434105,0.022226,0.078564,0.408672
1.21,0.009072,-0.022621,-0.008232,0.003815,0.078753,0.403541,-0.039404,0.037010,0.407890
1.22,0.015386,-0.025085,-0.004921,0.013155,0.189080,0.353763,-0.043115,0.087950,0.385202
1.23,0.013970,-0.027326,-0.017830,-0.030390,0.159766,0.354563,-0.095519,0.054395,0.371629
1.24,0.028111,-0.018120,-0.022268,-0.049910,0.189108,0.328955,-0.089318,0.037221,0.368195
1.25,0.033183,-0.009204,-0.032608,-0.112892,-0.005423,0.384149,-0.053325,0.009689,0.387780
1.26,0.042524,0.005252,-0.042734,-0.066362,-0.025984,0.402268,-0.019705,-0.057302,0.435680
1.27,0.066819,0.016228,-0.022081,0.016497,0.005668,0.422737,0.048565,-0.052662,0.474098
1.28,0.069403,0.018465,-0.030621,0.023220,-0.131592,0.501728,0.082116,-0.134993,0.537601
1.29,0.071280,0.017827,-0.020008,0.077753,-0.166572,0.551421,0.108462,-0.221142,0.603564
1.30,0.059176,0.010456,-0.026025,0.116371,-0.194504,0.592582,0.135589,-0.226112,0.624437
1.31,0.046290,-0.001395,-0.022374,0.111800,-0.267191,0.633437,0.125858,-0.277330,0.637937
1.32,0.024839,-0.011484,-0.026923,0.102284,-0.312892,0.644200,0.123325,-0.268432,0.628450
1.33,0.007751,-0.024738,-0.021767,0.091716,-0.302041,0.634366,0.115660,-0.227470,0.618838
1.34,0.001669,-0.035467,-0.011419,0.077579,-0.246318,0.608781,0.113782,-0.113815,0.573374
1.35,-0.001913,-0.041472,0.002173,0.031519,-0.249973,0.599601,0.019901,-0.164223,0.579131
1.36,-0.005920,-0.039716,0.004128,0.020458,-0.153619,0.569555,-0.013826,-0.178797,0.574808
1.37,-0.013780,-0.032813,-0.019799,-0.035078,-0.186426,0.573010,-0.053315,-0.208405,0.599037
1.38,-0.000252,-0.020804,0.024326,0.011785,-0.024942,0.526540,-0.084616,-0.213724,0.584200
1.39,-0.022178,-0.017630,-0.034499,-0.062002,-0.123366,0.556112,-0.009099,-0.058310,0.547634
1.40,-0.008712,0.004454,0.006829,-0.090090,-0.185587,0.573928,-0.045479,-0.085289,0.563279
1.41,-0.003948,0.016916,0.035583,-0.006123,-0.024645,0.543412,-0.043930,-0.103054,0.580494
1.42,-0.015067,0.020661,0.013422,-0.022563,-0.062480,0.566558,0.013738,-0.046611,0.574146
1.43,-0.018209,0.027394,0.024870,-0.040412,-0.157802,0.598834,0.045825,-0.079992,0.594907
1.44,-0.018248,0.028437,0.029704,0.076529,-0.027720,0.572389,0.072239,-0.145558,0.615322
1.45,-0.017055,0.031798,0.042181,0.165700,0.022305,0.562035,0.112119,-0.170872,0.614405
1.46,-0.029693,0.026049,0.022413,0.141686,-0.138332,0.609742,0.161882,-0.208263,0.631330
1.47,-0.031055,0.025973,0.026749,0.167507,-0.186874,0.623020,0.194203,-0.225248,0.642606
1.48,-0.046705,0.023024,0.024195,0.230321,-0.147696,0.621953,0.240897,-0.175925,0.637013
1.49,-0.056923,0.024032,0.053310,0.223019,-0.277820,0.654842,0.271209,-0.202305,0.636321
1.50,-0.092249,0.009692,-0.002839,0.223019,-0.277820,0.654842,0.316369,-0.123871,0.613750
1.51,-0.067100,0.006662,0.100574,0.272221,-0.207814,0.626617,0.322664,-0.130556,0.608994
1.52,-0.098436,-0.003919,0.042429,0.322619,-0.161439,0.588823,0.369818,-0.056690,0.571770
1.53,-0.103625,-0.009736,0.064800,0.322619,-0.161439,0.588823,0.302291,-0.168472,0.572336
1.54,-0.116254,-0.020655,0.072453,0.370154,-0.026247,0.526207,0.396237,0.029730,0.491257
1.55,-0.138642,-0.034485,0.030573,0.345530,-0.045684,0.495048,0.254722,-0.144241,0.504118
1.56,-0.128603,-0.043693,0.092937,0.279252,-0.059096,0.482289,0.250441,-0.044264,0.471822
1.57,-0.135751,-0.049134,0.052462,0.226171,0.051496,0.415330,0.213652,-0.019800,0.449284
1.58,-0.154093,-0.057063,0.028486,0.152089,-0.005811,0.388948,0.149145,-0.040601,0.411436
1.59,-0.159447,-0.069939,0.072126,0.152089,-0.005811,0.388948,0.147460,-0.010092,0.362694
1.60,-0.158999,-0.083327,0.049501,0.151074,0.005728,0.343169,0.092200,-0.120432,0.335838
1.61,-0.165254,-0.102102,0.043789,0.113901,-0.062863,0.304869,0.113468,-0.105034,0.276536
1.62,-0.147809,-0.105011,0.063500,0.101931,-0.127973,0.184819,0.107858,-0.132280,0.209609
1.63,-0.159539,-0.108733,0.045268,0.075918,-0.145198,0.120129,0.079546,-0.170626,0.142922
1.64,-0.162766,-0.116631,0.050994,0.052784,-0.138318,0.074671,0.061071,-0.157776,0.092410
1.65,-0.154040,-0.111954,0.047032,0.052784,-0.138318,0.074671,0.012387,-0.155688,0.053738
1.66,-0.143221,-0.106446,0.043194,0.005291,-0.132592,0.037576,-0.033744,-0.124654,0.013660
1.67,-0.140978,-0.105998,0.041698,-0.093156,-0.088293,-0.039195,-0.075329,-0.101830,-0.019185
1.68,-0.137514,-0.109341,0.017535,-0.093156,-0.088293,-0.039195,-0.113990,-0.075729,-0.062143
1.69,-0.125938,-0.108001,0.041151,-0.176292,-0.069675,-0.120917,-0.165432,-0.087914,-0.100603
1.70,-0.123118,-0.109613,0.022318,-0.176292,-0.069675,-0.120917,-0.202040,-0.095476,-0.144714
1.71,-0.113725,-0.108495,0.027763,-0.212981,-0.084015,-0.163253,-0.238867,-0.109655,-0.190415
1.72,-0.108740,-0.106205,0.024517,-0.251526,-0.098197,-0.241342,-0.246160,-0.107525,-0.225507
1.73,-0.098807,-0.103581,0.020239,-0.262059,-0.100636,-0.274035,-0.272029,-0.138712,-0.255244
1.74,-0.084044,-0.098055,0.021774,-0.277123,-0.129726,-0.300732,-0.272916,-0.147061,-0.284492
1.75,-0.080030,-0.095827,0.008465,-0.261085,-0.122822,-0.335889,-0.264501,-0.137800,-0.319379
1.76,-0.068855,-0.089139,0.021755,-0.261085,-0.122822,-0.335889,-0.271139,-0.149569,-0.346350
1.77,-0.062796,-0.085006,0.008749,-0.256299,-0.147499,-0.372600,-0.256902,-0.152002,-0.362810
1.78,-0.048024,-0.080540,0.011584,-0.240582,-0.156832,-0.374946,-0.251773,-0.187189,-0.364753
1.79,-0.036898,-0.077116,-0.005372,-0.217143,-0.166155,-0.379752,-0.216450,-0.148773,-0.376232
1.80,-0.027201,-0.076587,-0.001705,-0.192384,-0.142863,-0.392776,-0.202160,-0.175162,-0.379054
1.81,-0.026168,-0.076477,-0.009866,-0.192568,-0.158382,-0.403729,-0.207707,-0.209960,-0.384611
1.82,-0.017376,-0.078402,0.024101,-0.110472,-0.065974,-0.406559,-0.138501,-0.142841,-0.387738
1.83,-0.027589,-0.077381,-0.033369,-0.164756,-0.187024,-0.401609,-0.167929,-0.206635,-0.388029
1.84,-0.010717,-0.073216,0.008291,-0.158247,-0.186357,-0.423782,-0.146257,-0.186559,-0.409562
1.85,-0.022733,-0.084402,0.013903,-0.130261,-0.139569,-0.443527,-0.138445,-0.170073,-0.428929
1.86,-0.030597,-0.082845,-0.029120,-0.142970,-0.159074,-0.465175,-0.139702,-0.174069,-0.450689
1.87,-0.025393,-0.083801,-0.027857,-0.162274,-0.146988,-0.491626,-0.163503,-0.185441,-0.476496
1.88,-0.015125,-0.090815,0.019473,-0.149680,-0.103295,-0.512426,-0.155994,-0.156522,-0.493402
1.89,-0.021579,-0.087725,-0.025500,-0.145659,-0.083334,-0.529495,-0.153214,-0.128595,-0.512781
1.90,-0.013949,-0.079614,-0.024361,-0.149780,-0.089006,-0.536230,-0.155349,-0.091620,-0.529264
1.91,-0.003189,-0.081306,0.003526,-0.162865,-0.093541,-0.543041,-0.149064,-0.087060,-0.534978
1.92,-0.003462,-0.077527,-0.028955,-0.144743,-0.062422,-0.556430,-0.135128,-0.063479,-0.546652
1.93,0.004258,-0.075675,-0.030452,-0.128594,-0.013933,-0.567506,-0.174374,-0.127069,-0.546725
1.94,0.009284,-0.072034,-0.024895,-0.107805,0.037744,-0.580892,-0.097780,0.071392,-0.577873
1.95,0.020847,-0.068497,0.022571,-0.110497,0.060095,-0.581712,-0.138689,-0.023082,-0.563142
1.96,0.006352,-0.057434,-0.059900,-0.104450,0.057072,-0.575372,-0.097433,0.072564,-0.572653
1.97,0.025328,-0.060249,0.004926,-0.092217,0.090506,-0.572960,-0.104777,0.042758,-0.560247
1.98,0.021257,-0.054738,-0.041452,-0.087331,0.176418,-0.582105,-0.136003,0.021984,-0.552900
1.99,0.025147,-0.056036,-0.016202,-0.072572,0.194669,-0.572856,-0.071715,0.161176,-0.565137
2.00,0.019118,-0.055357,-0.053013,-0.019507,0.306271,-0.583762,-0.059964,0.207414,-0.556340
2.01,0.033187,-0.052243,-0.002531,-0.016546,0.258997,-0.586164,-0.048094,0.182543,-0.565009
2.02,0.020577,-0.041460,-0.027067,-0.024032,0.131103,-0.593254,0.009734,0.232498,-0.594576
2.03,0.027908,-0.040646,-0.010415,0.029004,0.114065,-0.595016,0.010742,0.096151,-0.588547
2.04,0.032066,-0.036244,-0.021108,0.082005,0.029809,-0.564331,0.100857,0.127947,-0.580476
2.05,0.056733,-0.032885,-0.018918,0.125521,-0.010772,-0.541342,0.117685,-0.014318,-0.533440
2.06,0.063362,-0.022315,-0.046393,0.130636,-0.101151,-0.495309,0.146331,-0.065210,-0.501971
2.07,0.071967,-0.009856,-0.045250,0.146134,-0.089220,-0.470803,0.178154,-0.058565,-0.473025
2.08,0.076981,-0.008411,-0.014104,0.113740,-0.133081,-0.413185,0.172463,-0.002771,-0.443541
2.09,0.056269,-0.003774,-0.072858,0.089615,-0.016080,-0.416509,0.095810,-0.051189,-0.412192
2.10,0.066608,-0.005973,-0.020976,0.040077,0.010379,-0.406759,0.065434,0.028040,-0.411683
2.11,0.056458,-0.006765,-0.043971,0.006037,0.060161,-0.379969,0.038638,0.089344,-0.386702
2.12,0.045986,-0.008237,-0.042676,-0.017969,0.025069,-0.334308,0.007097,0.060218,-0.342365
2.13,0.060750,-0.005234,-0.045516,-0.000190,0.037666,-0.315932,0.001016,0.044260,-0.319123
2.14,0.049878,0.002771,-0.043869,-0.018421,-0.047894,-0.312342,-0.006287,-0.028120,-0.308459
2.15,0.044366,0.001121,-0.013519,-0.043079,-0.170386,-0.283536,0.006288,-0.095388,-0.290715
2.16,0.039144,-0.003306,-0.053269,-0.041739,-0.215080,-0.268292,0.001400,-0.151928,-0.273718
2.17,0.056925,-0.001425,-0.032393,-0.016789,-0.219983,-0.249879,-0.002019,-0.194582,-0.261130
2.18,0.048252,-0.003244,-0.060438,-0.048814,-0.268766,-0.223293,0.022703,-0.149458,-0.251839
2.19,0.061692,-0.003896,-0.031233,-0.028584,-0.138296,-0.228421,-0.028808,-0.194207,-0.216293
2.20,0.056445,-0.003183,-0.059762,-0.049444,-0.134677,-0.201108,-0.004832,-0.031989,-0.226998
2.21,0.063808,-0.003108,-0.017820,-0.105981,-0.101336,-0.175223,-0.087913,-0.103297,-0.177031
2.22,0.052151,0.006579,-0.056771,-0.122531,0.007836,-0.165219,-0.119315,-0.039885,-0.161255
2.23,0.058142,0.007899,-0.038719,-0.098213,0.087476,-0.154121,-0.082720,0.119459,-0.164370
2.24,0.060933,0.007465,-0.016250,-0.092963,0.072144,-0.136814,-0.089066,0.087973,-0.135935
2.25,0.048774,0.009823,-0.050266,-0.050820,0.046788,-0.130377,-0.045478,0.077464,-0.133327
2.26,0.064719,0.007388,-0.012572,0.006738,0.001240,-0.110911,0.006112,0.028285,-0.118541
2.27,0.052166,0.006724,-0.047371,0.113084,0.073555,-0.112339,0.084344,0.043167,-0.105946
2.28,0.068951,0.007557,-0.000295,0.162952,0.027433,-0.095453,0.141981,-0.003111,-0.078851
2.29,0.054899,0.015325,-0.030740,0.247779,0.002321,-0.098529,0.241897,0.030381,-0.098257
2.30,0.049813,0.018508,-0.008272,0.260903,-0.088232,-0.098507,0.229093,-0.151931,-0.072940
2.31,0.045854,0.014402,-0.007921,0.305024,-0.103745,-0.096143,0.298672,-0.109253,-0.090273
2.32,0.047203,-0.001660,-0.005036,0.318640,-0.136461,-0.086022,0.331349,-0.107442,-0.086891
2.33,0.039982,0.009197,-0.048381,0.302731,-0.116021,-0.088725,0.306233,-0.151770,-0.074211
2.34,0.045664,0.016123,-0.019375,0.252090,-0.094472,-0.066796,0.267921,-0.114963,-0.062773
2.35,0.043053,0.018415,-0.034179,0.175903,-0.066531,-0.031787,0.215602,-0.059078,-0.038649
2.36,0.044958,0.023008,-0.049758,0.144476,0.048847,-0.036021,0.175455,0.076922,-0.053953
2.37,0.047791,0.021177,-0.015973,0.123718,0.178335,-0.027898,0.117719,0.113796,-0.022518
2.38,0.041863,0.021741,-0.035722,0.091771,0.241717,0.012282,0.086832,0.201173,0.012273
2.39,0.050325,0.034741,-0.051045,0.066265,0.241166,0.019532,0.055193,0.224832,0.025042
2.40,0.050385,0.039562,-0.030680,0.055701,0.233140,0.003747,0.055341,0.229410,0.011491
2.41,0.036248,0.020551,-0.018404,0.053193,0.182910,-0.023532,0.055999,0.164826,-0.003676
2.42,0.036645,0.007232,-0.018219,0.053413,0.125159,-0.035745,0.056000,0.121011,-0.022987
2.43,0.031759,0.007774,-0.019530,0.096655,0.139881,-0.037523,0.078070,0.129591,-0.033519
2.44,0.038867,0.024859,-0.029279,0.054906,0.072014,-0.018476,0.058860,0.045799,0.001260
2.45,0.049180,0.039250,-0.044199,0.014455,0.052721,0.000456,0.011520,0.005036,0.010598
2.46,0.066288,0.037403,0.028452,-0.014340,0.076867,0.020122,-0.014209,0.070769,0.020492
2.47,0.062138,0.049753,-0.001242,-0.031150,0.112972,0.013119,-0.031036,0.070660,0.027567
2.48,0.029624,0.052981,-0.068471,-0.029472,0.087266,0.019777,-0.029742,0.088777,0.020358
2.49,0.046308,0.055304,-0.027251,-0.024778,0.045928,0.038329,-0.006629,0.098785,0.025301
2.50,0.051170,0.053361,-0.025590,-0.002618,0.055124,0.052452,-0.014158,0.031418,0.056186
2.51,0.064634,0.059478,-0.005955,0.019511,0.026197,0.088534,0.013210,0.014105,0.088246
2.52,0.055519,0.075400,-0.034679,0.046784,0.026579,0.122645,0.031418,-0.002268,0.127316
2.53,0.065076,0.084402,-0.015615,0.073194,0.023585,0.154168,0.054031,-0.008736,0.156639
2.54,0.062435,0.086263,-0.021807,0.099422,0.013189,0.164777,0.093996,0.006841,0.169403
2.55,0.061067,0.082308,-0.022379,0.115250,-0.016954,0.185971,0.115133,-0.020248,0.187268
2.56,0.058393,0.077046,-0.015954,0.123469,-0.022555,0.197947,0.124230,-0.034540,0.201720
2.57,0.065958,0.073975,-0.012114,0.153285,0.002586,0.214804,0.142026,-0.023980,0.218601
