time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
0.00,0.000902,0.002800,0.012857,0.042907,0.019284,-0.063613,0.058961,-0.010197,-0.053897
0.01,-0.002818,0.010803,0.012049,0.065688,-0.020914,-0.052864,0.063367,-0.029962,-0.046353
0.02,-0.003686,0.011051,0.005337,0.049474,-0.020818,-0.046061,0.055228,-0.039234,-0.036351
0.03,-0.003332,0.003284,-0.000800,0.040429,-0.014397,-0.035380,0.041171,-0.030235,-0.031826
0.04,-0.004840,-0.004203,-0.003380,0.022151,-0.009686,-0.025631,0.027057,-0.024540,-0.018317
0.05,-0.004142,-0.009583,-0.001506,0.014258,0.003352,-0.018696,0.017334,-0.014417,-0.012489
0.06,-0.003527,-0.012512,-0.002512,0.011826,0.023690,-0.014619,0.014104,0.003047,-0.008698
0.07,-0.008516,-0.012466,0.000301,0.008093,0.021415,-0.011686,0.009656,0.007631,-0.003575
0.08,-0.005893,-0.007826,0.001520,0.007218,0.011748,-0.009247,0.006685,-0.000063,-0.001947
0.09,-0.004191,-0.003407,-0.000068,0.004277,0.015392,-0.014659,0.007223,0.000084,-0.004884
0.10,-0.002345,-0.002874,0.000301,-0.001055,0.038924,-0.019382,-0.000877,0.017611,-0.009933
0.11,-0.002650,-0.002098,0.001493,-0.006673,0.064853,-0.019241,-0.006832,0.044195,-0.010474
0.12,-0.004500,-0.003505,0.002454,-0.009949,0.079746,-0.016972,-0.009336,0.061482,-0.007081
0.13,-0.002166,-0.006228,0.000956,-0.003092,0.075086,-0.008751,-0.005118,0.062492,-0.000272
0.14,-0.003781,-0.006305,0.001864,0.013329,0.058599,-0.003320,0.007127,0.049207,0.004008
0.15,-0.002912,-0.006976,0.001632,0.031548,0.031711,-0.000233,0.024105,0.025798,0.004843
0.16,-0.003570,-0.007458,0.003066,0.050691,0.003668,-0.002503,0.046113,-0.003059,0.007851
0.17,-0.001116,-0.007691,0.003485,0.063427,-0.020429,-0.009190,0.060688,-0.032330,0.002838
0.18,-0.001191,-0.008927,0.003209,0.068143,-0.030564,-0.011172,0.068871,-0.040279,-0.004375
0.19,0.000531,-0.005740,0.002139,0.060064,-0.020271,-0.013253,0.065277,-0.037626,-0.003595
0.20,0.000684,-0.002701,0.000102,0.046238,0.005217,-0.008054,0.050341,-0.017814,-0.002064
0.21,0.000738,-0.003853,-0.001788,0.030514,0.035854,-0.006050,0.035863,0.013927,0.002321
0.22,-0.002643,-0.006142,-0.002926,0.011491,0.059201,-0.000299,0.017596,0.040686,0.003672
0.23,-0.005203,-0.004111,-0.002246,-0.001290,0.063273,0.002660,0.000402,0.049371,0.010090
0.24,-0.006510,-0.000605,0.000103,-0.001957,0.050999,0.013042,-0.004723,0.041330,0.016038
0.25,-0.007292,-0.004561,0.000381,0.000677,0.041523,0.012598,0.001841,0.028750,0.020892
0.26,-0.003727,-0.010721,-0.000970,0.007449,0.026821,0.013978,0.006355,0.017906,0.022275
0.27,-0.003674,-0.011248,0.001539,0.013775,0.010483,0.013157,0.012746,0.000683,0.021573
0.28,-0.004751,-0.007538,0.001797,0.019440,-0.004391,0.005270,0.018073,-0.013553,0.016286
0.29,-0.007328,-0.002028,0.005224,0.030020,-0.028226,-0.004537,0.023740,-0.036978,0.006610
0.30,-0.002145,0.000506,0.004170,0.036908,-0.056495,-0.017880,0.034757,-0.066007,-0.006892
0.31,0.001559,0.000677,0.002412,0.035815,-0.077595,-0.029738,0.036357,-0.089531,-0.018292
0.32,0.004120,0.004869,0.001856,0.032207,-0.089385,-0.038339,0.034512,-0.102967,-0.029276
0.33,0.007443,0.007942,-0.001562,0.022432,-0.109113,-0.044215,0.024856,-0.116756,-0.036456
0.34,0.003959,0.008959,-0.000538,0.020182,-0.133714,-0.051373,0.017049,-0.139745,-0.042318
0.35,0.002897,0.005067,-0.000643,0.015901,-0.166400,-0.053363,0.017535,-0.173144,-0.045040
0.36,0.002509,0.006019,-0.000204,0.010167,-0.185386,-0.044687,0.010957,-0.194758,-0.041582
0.37,-0.000806,0.011041,0.001800,-0.006003,-0.186203,-0.017664,0.002907,-0.203139,-0.018939
0.38,0.013251,0.030000,-0.004148,-0.022004,-0.183947,0.011825,-0.018044,-0.199346,0.012575
0.39,0.021265,0.067943,-0.005698,-0.040760,-0.172562,0.035021,-0.036366,-0.189490,0.035127
0.40,0.027363,0.092787,-0.001976,-0.053245,-0.160083,0.071829,-0.054217,-0.175896,0.067786
0.41,0.034160,0.102841,0.000023,-0.056431,-0.158519,0.120934,-0.057223,-0.175441,0.116511
0.42,0.044143,0.112540,-0.002729,-0.044306,-0.178493,0.190908,-0.047095,-0.182429,0.181019
0.43,0.047314,0.115594,-0.010724,-0.026649,-0.227132,0.251870,-0.029709,-0.231020,0.250819
0.44,0.051740,0.122784,-0.006904,-0.010825,-0.279653,0.288243,-0.016821,-0.281257,0.290074
0.45,0.041119,0.116625,-0.001406,0.006466,-0.307075,0.310128,0.003807,-0.313835,0.311485
0.46,0.022600,0.106039,0.001955,0.021428,-0.275876,0.339950,0.010501,-0.316080,0.345830
0.47,0.030357,0.106091,0.015239,0.014548,-0.252076,0.376805,0.014857,-0.281291,0.373620
0.48,0.014798,0.107948,0.003870,0.032176,-0.213411,0.395130,0.028772,-0.233525,0.401567
0.49,0.012654,0.108876,0.021535,0.054099,-0.184029,0.402101,0.046725,-0.209590,0.411690
0.50,-0.006014,0.097190,0.027789,0.086380,-0.176664,0.404857,0.074321,-0.198807,0.416516
0.51,-0.021133,0.084801,0.032551,0.098092,-0.203211,0.413876,0.102427,-0.207562,0.421811
0.52,-0.040669,0.075053,0.037201,0.110472,-0.192759,0.407269,0.108646,-0.207118,0.415185
0.53,-0.050210,0.064551,0.053251,0.118384,-0.140138,0.402052,0.113694,-0.168985,0.417696
0.54,-0.056440,0.043060,0.044011,0.086591,-0.120156,0.392022,0.087328,-0.165120,0.406447
0.55,-0.071520,0.015453,0.031133,0.044485,-0.076031,0.373075,0.054943,-0.111195,0.384905
0.56,-0.091393,-0.001715,0.051487,0.002972,-0.030987,0.350441,0.025651,-0.018521,0.360961
0.57,-0.103595,-0.014542,0.041120,-0.039741,0.010536,0.299942,-0.024430,-0.007506,0.321850
0.58,-0.126176,-0.034811,0.053851,-0.086982,0.033866,0.233631,-0.069475,0.036698,0.252452
0.59,-0.140623,-0.048812,0.080321,-0.105726,0.046870,0.159202,-0.095984,0.050842,0.180833
0.60,-0.148519,-0.060852,0.059949,-0.113978,0.022307,0.093725,-0.114734,0.005968,0.121835
0.61,-0.139756,-0.067845,0.053947,-0.128340,-0.007600,0.034674,-0.146494,-0.066965,0.064983
0.62,-0.132707,-0.068442,0.059816,-0.173347,-0.074036,-0.013707,-0.151599,-0.047488,0.001820
0.63,-0.135363,-0.077860,0.051136,-0.230790,-0.121878,-0.075022,-0.201602,-0.102542,-0.051123
0.64,-0.132954,-0.078930,0.044874,-0.289418,-0.112736,-0.143512,-0.268637,-0.130134,-0.118087
0.65,-0.136362,-0.079648,0.048402,-0.369628,-0.072922,-0.206107,-0.363538,-0.128147,-0.182207
0.66,-0.129958,-0.072504,0.055147,-0.425998,-0.014453,-0.263118,-0.419524,-0.065197,-0.238522
0.67,-0.120337,-0.066073,0.030349,-0.482700,0.009361,-0.291196,-0.467344,-0.002896,-0.279456
0.68,-0.101726,-0.061339,0.032530,-0.498797,0.054375,-0.311568,-0.497738,0.021691,-0.299934
0.69,-0.076995,-0.056769,0.028328,-0.494344,0.033773,-0.318111,-0.497530,0.022228,-0.307547
0.70,-0.060831,-0.054692,0.017439,-0.396757,0.156232,-0.338732,-0.477991,0.002024,-0.316453
0.71,-0.048841,-0.059421,0.020085,-0.486302,-0.088591,-0.323050,-0.437197,0.047178,-0.329192
0.72,-0.036226,-0.060672,0.033532,-0.427119,-0.011150,-0.345136,-0.445275,-0.036855,-0.334515
0.73,-0.048888,-0.052918,0.023983,-0.418546,-0.038068,-0.350821,-0.420193,-0.047189,-0.340170
0.74,-0.044727,-0.058812,0.000488,-0.357683,-0.009070,-0.354281,-0.363809,-0.002863,-0.347708
0.75,-0.034046,-0.070081,0.018286,-0.307955,0.003510,-0.357791,-0.335566,-0.037011,-0.348308
0.76,-0.031798,-0.076327,0.006528,-0.270556,-0.007050,-0.360610,-0.285773,-0.029524,-0.349383
0.77,-0.024033,-0.082469,0.014479,-0.238400,-0.031878,-0.371659,-0.233528,-0.015555,-0.359655
0.78,-0.025380,-0.086824,-0.003722,-0.231533,-0.072069,-0.396201,-0.207418,-0.034143,-0.383675
0.79,-0.030018,-0.096874,0.008854,-0.191122,-0.046663,-0.434355,-0.180422,-0.025014,-0.418904
0.80,-0.034305,-0.105493,0.001956,-0.189077,-0.011122,-0.474671,-0.211140,-0.086612,-0.453044
0.81,-0.034113,-0.115283,0.004098,-0.234757,-0.036268,-0.506266,-0.226171,-0.062538,-0.490116
0.82,-0.033580,-0.120036,-0.023361,-0.262757,0.018633,-0.537559,-0.251576,-0.004542,-0.522206
0.83,-0.023637,-0.114988,-0.005255,-0.314744,0.037499,-0.548043,-0.305229,0.016333,-0.538703
0.84,-0.014295,-0.109520,-0.034040,-0.328214,0.094360,-0.547815,-0.337120,0.037523,-0.536147
0.85,0.000626,-0.095651,-0.040387,-0.344550,0.094251,-0.555283,-0.343232,0.089968,-0.548068
0.86,0.008468,-0.089719,-0.020210,-0.346330,0.095167,-0.565064,-0.350002,0.076189,-0.550263
0.87,0.004660,-0.086527,-0.024630,-0.336425,0.100750,-0.568249,-0.353950,0.045663,-0.560385
0.88,0.004126,-0.085838,-0.022100,-0.352035,0.037882,-0.560255,-0.340027,0.051966,-0.555028
0.89,0.009901,-0.078787,-0.035133,-0.330338,0.045601,-0.557895,-0.313826,0.086002,-0.554125
0.90,0.013828,-0.075067,-0.005970,-0.296555,0.102472,-0.563365,-0.332277,0.027587,-0.551090
0.91,0.010222,-0.074815,-0.033782,-0.334016,0.009696,-0.574130,-0.358348,-0.057090,-0.554886
0.92,0.015532,-0.074024,-0.024312,-0.337890,-0.043642,-0.585084,-0.317974,-0.019811,-0.573533
0.93,0.013740,-0.073975,-0.038437,-0.328018,-0.052329,-0.602256,-0.330473,-0.055871,-0.594311
0.94,0.024361,-0.073607,-0.014107,-0.330339,-0.062603,-0.606658,-0.345221,-0.110865,-0.596798
0.95,0.030513,-0.064914,-0.037099,-0.331757,-0.077801,-0.599246,-0.341766,-0.114073,-0.593470
0.96,0.046619,-0.055791,-0.041324,-0.326606,-0.067125,-0.588531,-0.319421,-0.056327,-0.587067
0.97,0.060142,-0.049357,-0.036869,-0.326231,-0.056032,-0.561998,-0.322386,-0.058539,-0.559468
0.98,0.069459,-0.035884,-0.064428,-0.331591,-0.034042,-0.537667,-0.324623,-0.044518,-0.536873
0.99,0.080028,-0.028364,-0.043689,-0.302294,0.020796,-0.506335,-0.299338,0.016604,-0.507338
1.00,0.086109,-0.021641,-0.050617,-0.282143,0.031490,-0.478972,-0.292968,0.011512,-0.477483
1.01,0.091005,-0.016179,-0.049512,-0.225935,0.038316,-0.447485,-0.226274,0.048686,-0.443211
1.02,0.097518,-0.011745,-0.065738,-0.178650,-0.016841,-0.413780,-0.169566,0.034646,-0.422892
1.03,0.098559,-0.006549,-0.041425,-0.105440,0.013234,-0.369011,-0.142059,-0.039637,-0.370955
1.04,0.103656,-0.002961,-0.043010,-0.077769,-0.055891,-0.323655,-0.077178,-0.050309,-0.326601
1.05,0.105609,0.003544,-0.080403,-0.034433,-0.046434,-0.288111,-0.043176,-0.066340,-0.286019
1.06,0.103029,0.003674,-0.037190,-0.027684,-0.042934,-0.264250,-0.029276,-0.065976,-0.264928
1.07,0.091183,0.004057,-0.058547,-0.008953,0.032045,-0.241156,-0.012579,-0.007440,-0.235791
1.08,0.095286,-0.003539,-0.056058,0.004804,0.101702,-0.221932,-0.001601,0.064602,-0.216568
1.09,0.087925,0.010685,-0.037865,0.027486,0.153692,-0.188704,0.022681,0.109789,-0.153383
1.10,0.087925,0.010685,-0.037865,0.043859,0.155202,-0.155441,0.022681,0.109789,-0.153383
1.11,0.082445,0.027730,-0.050744,0.062510,0.119296,-0.109368,0.059104,0.113944,-0.113791
1.12,0.089571,0.036064,-0.039882,0.107233,0.099418,-0.079105,0.123107,0.039310,-0.043979
1.13,0.089571,0.036064,-0.039882,0.134253,0.043095,-0.047730,0.123107,0.039310,-0.043979
1.14,0.060523,0.030590,-0.042287,0.157534,-0.017737,-0.038341,0.176404,-0.045528,-0.024612
1.15,0.060523,0.030590,-0.042287,0.177541,-0.041883,-0.029803,0.176404,-0.045528,-0.024612
1.16,0.054662,0.033040,-0.029184,0.177391,-0.052101,-0.025583,0.151036,-0.086763,-0.014328
1.17,0.046491,0.036225,-0.019754,0.140216,-0.081265,-0.013996,0.132428,-0.084304,-0.004451
1.18,0.047524,0.046240,-0.028458,0.131986,-0.048541,-0.015037,0.128675,-0.042910,-0.008931
1.19,0.048724,0.053178,-0.021893,0.123657,-0.025625,-0.014609,0.100255,-0.061355,0.017546
1.20,0.051347,0.064116,-0.014771,0.104407,-0.033135,0.011208,0.084723,-0.064814,0.042147
1.21,0.060267,0.073109,-0.021723,0.080723,-0.053929,0.040688,0.067266,-0.071469,0.067912
1.22,0.058491,0.077607,-0.021869,0.083993,-0.005186,0.048519,0.068855,-0.030502,0.075558
1.23,0.051998,0.082379,-0.024465,0.055813,-0.032206,0.082262,0.078164,0.008440,0.096597
1.24,0.067024,0.089229,-0.005789,0.074295,0.009221,0.095392,0.069819,-0.005150,0.126805
1.25,0.052890,0.104038,-0.011169,0.086626,0.038997,0.116053,0.095990,0.023293,0.137138
1.26,0.046557,0.111530,0.000804,0.108806,0.055150,0.125682,0.125048,0.027549,0.145228
1.27,0.035993,0.119933,0.011510,0.114729,0.004139,0.151557,0.148522,-0.003437,0.162321
1.28,0.029173,0.121271,0.015414,0.147167,-0.010600,0.160339,0.148953,-0.041031,0.181154
1.29,0.025348,0.115172,0.019580,0.144313,-0.044734,0.181285,0.131422,-0.076108,0.207224
1.30,0.014286,0.112846,0.004896,0.126737,-0.053461,0.205078,0.120176,-0.036462,0.215039
1.31,0.011331,0.116887,0.012732,0.112377,-0.015639,0.208795,0.086326,-0.014199,0.224448
1.32,0.004348,0.117391,0.021850,0.067763,-0.023941,0.235421,0.074830,0.022523,0.237260
1.33,0.013739,0.122237,0.023729,0.087527,0.075514,0.214104,0.067513,0.059069,0.233286
1.34,-0.001549,0.121272,0.024366,0.063240,0.061068,0.234064,0.065385,0.058430,0.260001
1.35,0.013819,0.120751,0.025301,0.073795,0.086902,0.254677,0.079064,0.058994,0.265801
1.36,0.009132,0.113531,0.009782,0.082930,0.063317,0.266670,0.107768,0.025911,0.280783
1.37,0.011375,0.112723,0.030901,0.110247,0.020150,0.283089,0.135083,-0.044723,0.294744
1.38,0.008931,0.108649,0.019356,0.145570,-0.044353,0.290108,0.168140,-0.124145,0.313650
1.39,0.015168,0.105055,0.029751,0.177973,-0.114661,0.305167,0.188453,-0.183236,0.317149
1.40,0.009696,0.099783,0.008743,0.186620,-0.187449,0.314290,0.194218,-0.226943,0.328306
1.41,0.022403,0.097127,0.026967,0.198750,-0.204926,0.319869,0.199450,-0.240937,0.316765
1.42,0.020650,0.092712,0.005842,0.194548,-0.243234,0.314820,0.194511,-0.271531,0.318694
1.43,0.018406,0.087829,0.000081,0.204118,-0.232971,0.299633,0.190364,-0.261287,0.325808
1.44,0.034295,0.081483,-0.000156,0.183798,-0.263056,0.335208,0.176996,-0.253949,0.367711
1.45,0.049336,0.083899,-0.014148,0.185265,-0.204334,0.360371,0.164793,-0.228618,0.410610
1.46,0.052796,0.087539,-0.023575,0.174229,-0.177709,0.400425,0.179449,-0.139012,0.424118
1.47,0.053843,0.085452,-0.007929,0.155528,-0.173652,0.450496,0.157648,-0.130230,0.478145
1.48,0.044279,0.072877,-0.013753,0.167846,-0.095694,0.468195,0.151426,-0.099075,0.493027
1.49,0.032728,0.059637,-0.009900,0.154469,-0.074219,0.484822,0.160197,-0.060374,0.486031
1.50,0.023828,0.044890,0.005234,0.150264,-0.066173,0.487937,0.138101,-0.100480,0.491893
1.51,-0.000931,0.032995,-0.007914,0.155255,-0.053519,0.467705,0.143764,-0.092953,0.480275
1.52,0.011359,0.022059,0.013816,0.152055,-0.064899,0.463208,0.151795,-0.096128,0.468876
1.53,0.006355,0.007359,-0.006673,0.137092,-0.104184,0.454569,0.133552,-0.139248,0.448803
1.54,0.000624,-0.001758,0.003927,0.143155,-0.097475,0.424181,0.139518,-0.124820,0.424569
1.55,0.009578,-0.005406,-0.001140,0.145197,-0.097561,0.408145,0.140226,-0.120583,0.402111
1.56,0.011870,-0.017931,-0.017158,0.130818,-0.130294,0.404446,0.134611,-0.139616,0.406549
1.57,0.035470,-0.016919,-0.012947,0.140059,-0.111962,0.393744,0.139478,-0.117881,0.398456
1.58,0.035036,-0.019496,-0.029373,0.128617,-0.119772,0.403049,0.153111,-0.060871,0.397038
1.59,0.049932,-0.026609,-0.032452,0.156006,-0.030432,0.382120,0.120789,-0.104706,0.432544
1.60,0.051567,-0.026132,-0.039724,0.177171,0.032789,0.377182,0.206722,0.056419,0.388508
1.61,0.057943,-0.012547,-0.028540,0.143695,-0.075817,0.451364,0.203436,0.004478,0.466051
1.62,0.060807,-0.008538,-0.039884,0.222038,0.043802,0.465784,0.225180,-0.014073,0.534962
1.63,0.073327,-0.010514,-0.038953,0.244114,0.020908,0.534961,0.300407,0.029375,0.568653
1.64,0.053988,-0.019593,-0.035312,0.280334,-0.016962,0.589267,0.314780,-0.008225,0.615097
1.65,0.034983,-0.038071,-0.025414,0.306909,-0.015956,0.615746,0.321415,-0.026692,0.632428
1.66,0.009700,-0.062884,-0.027807,0.314336,-0.030619,0.636737,0.320075,-0.035221,0.630783
1.67,-0.003765,-0.085722,-0.009290,0.327352,-0.011257,0.616425,0.312224,-0.032077,0.611921
1.68,-0.028172,-0.103611,-0.004856,0.304130,-0.033754,0.605443,0.301929,-0.025256,0.566670
1.69,-0.043046,-0.116523,-0.004800,0.276921,-0.063202,0.569850,0.256360,-0.103035,0.550014
1.70,-0.053750,-0.128113,-0.003176,0.267103,-0.062220,0.523030,0.244405,-0.125260,0.516136
1.71,-0.054889,-0.133200,-0.006918,0.241429,-0.108656,0.505719,0.247363,-0.129597,0.502390
1.72,-0.052460,-0.136156,-0.009895,0.238092,-0.120608,0.491910,0.256083,-0.111498,0.480505
1.73,-0.043015,-0.137279,0.000919,0.252069,-0.114919,0.470283,0.234572,-0.178959,0.497948
1.74,-0.051091,-0.135260,0.006177,0.259201,-0.098593,0.446328,0.244263,-0.134819,0.459224
1.75,-0.066277,-0.127923,-0.008131,0.239445,-0.147705,0.465477,0.235158,-0.143666,0.466931
1.76,-0.054206,-0.124227,0.016173,0.247560,-0.102776,0.448804,0.211927,-0.166754,0.477620
1.77,-0.068040,-0.126611,-0.011467,0.226608,-0.097311,0.452086,0.189899,-0.119935,0.461073
1.78,-0.066136,-0.128852,0.012575,0.195179,-0.058476,0.435481,0.152514,-0.077507,0.445372
1.79,-0.081479,-0.133831,-0.000421,0.169822,0.016240,0.398699,0.149296,0.022089,0.388540
1.80,-0.089418,-0.131798,0.016659,0.117493,0.000651,0.386359,0.112864,0.029706,0.361812
1.81,-0.089564,-0.131714,0.020108,0.103389,0.043808,0.343367,0.081803,0.011570,0.346904
1.82,-0.094111,-0.129242,0.020818,0.105416,0.079614,0.312464,0.096309,0.029954,0.323022
1.83,-0.091570,-0.117922,0.011919,0.107508,0.059340,0.308322,0.125412,0.033787,0.309050
1.84,-0.074348,-0.106802,0.033849,0.126956,0.025201,0.304581,0.153096,0.001939,0.297937
1.85,-0.082723,-0.096775,0.027599,0.155388,-0.008597,0.288648,0.181091,-0.037539,0.272464
1.86,-0.085593,-0.086228,0.033333,0.179124,-0.054443,0.265537,0.191845,-0.063348,0.249999
1.87,-0.085288,-0.083754,0.035379,0.187262,-0.072908,0.245229,0.195648,-0.075986,0.234302
1.88,-0.078665,-0.079780,0.031697,0.207719,-0.040067,0.215835,0.187910,-0.087894,0.224651
1.89,-0.085756,-0.072794,0.022529,0.197937,-0.033611,0.200661,0.189960,-0.059335,0.196077
1.90,-0.082859,-0.071178,0.033552,0.190613,-0.043209,0.181814,0.185207,-0.052957,0.172396
1.91,-0.089728,-0.066813,0.032840,0.182575,-0.036670,0.156311,0.190719,-0.024685,0.138092
1.92,-0.087370,-0.059148,0.039310,0.177636,-0.036982,0.129654,0.154510,-0.081241,0.127743
1.93,-0.085936,-0.051105,0.047678,0.175445,-0.021293,0.096688,0.140749,-0.112287,0.099507
1.94,-0.094272,-0.049548,0.035593,0.135875,-0.092306,0.078162,0.129650,-0.099483,0.067061
1.95,-0.089729,-0.044076,0.042677,0.119526,-0.104077,0.063104,0.109866,-0.102706,0.061442
1.96,-0.088108,-0.037238,0.023198,0.072498,-0.150142,0.067332,0.072831,-0.123574,0.055058
1.97,-0.076849,-0.032568,0.044402,0.072767,-0.095424,0.039964,0.044034,-0.144022,0.039006
1.98,-0.085553,-0.029919,0.028261,0.061842,-0.073723,0.018551,0.034370,-0.116328,0.020498
1.99,-0.078650,-0.023145,0.041696,0.037696,-0.078589,0.002977,0.032186,-0.094419,0.002659
2.00,-0.071235,-0.018252,0.040890,0.019907,-0.096869,-0.006087,0.034861,-0.057449,-0.017513
2.01,-0.072033,-0.017604,0.034126,0.027187,-0.050123,-0.026834,0.014519,-0.063132,-0.030716
2.02,-0.066818,-0.011694,0.042291,0.024576,-0.023299,-0.048782,0.026813,-0.022940,-0.056753
2.03,-0.063711,-0.005516,0.045799,0.030609,0.008038,-0.077984,0.025010,-0.016134,-0.080893
2.04,-0.063111,0.003907,0.044900,0.025738,0.002447,-0.092867,0.026729,-0.006397,-0.089862
2.05,-0.056787,0.008213,0.034573,0.027114,0.002941,-0.098743,0.046411,0.035969,-0.096318
2.06,-0.043146,0.012610,0.051895,0.036259,0.015742,-0.096307,0.050719,0.037881,-0.088427
2.07,-0.042449,0.025478,0.022208,0.038341,0.018428,-0.092836,0.027719,-0.005628,-0.088412
2.08,-0.041059,0.029810,0.048892,0.035040,0.011950,-0.097390,0.037442,-0.015242,-0.110732
2.09,-0.054667,0.030256,0.013675,0.028177,-0.019318,-0.119670,0.022723,-0.045245,-0.112627
2.10,-0.049940,0.026576,0.042978,0.021034,-0.026758,-0.120941,0.007096,-0.053905,-0.118007
2.11,-0.038000,0.027885,0.035811,0.007342,-0.047105,-0.125860,-0.020302,-0.088164,-0.121914
2.12,-0.045887,0.038030,0.025303,-0.031887,-0.077963,-0.132037,-0.042921,-0.065452,-0.123507
2.13,-0.040285,0.034858,0.034752,-0.051698,-0.038494,-0.134013,-0.091592,-0.061583,-0.134189
2.14,-0.042096,0.040078,0.021524,-0.100824,-0.031016,-0.151024,-0.134423,-0.039868,-0.162829
2.15,-0.054938,0.032428,0.042641,-0.137256,0.006291,-0.176389,-0.142209,0.040770,-0.178007
2.16,-0.051314,0.029804,0.021607,-0.158140,0.040605,-0.186832,-0.167712,0.070770,-0.200921
2.17,-0.043158,0.029088,0.038622,-0.184129,0.064973,-0.212418,-0.179845,0.103002,-0.228355
2.18,-0.049459,0.028868,0.056106,-0.175237,0.122402,-0.241438,-0.161652,0.146399,-0.251651
2.19,-0.040794,0.032176,0.023227,-0.170548,0.132445,-0.260772,-0.154628,0.119922,-0.266877
2.20,-0.035037,0.036374,0.039390,-0.144258,0.141172,-0.281465,-0.117756,0.127806,-0.278917
2.21,-0.031967,0.052554,0.043936,-0.117274,0.113032,-0.280559,-0.103182,0.066893,-0.274814
2.22,-0.025388,0.066113,0.037687,-0.091612,0.096957,-0.283929,-0.099825,0.025688,-0.272445
2.23,-0.027466,0.065579,0.045584,-0.076588,0.073198,-0.281609,-0.096649,-0.004153,-0.268258
2.24,-0.027875,0.070442,0.029687,-0.102623,0.005964,-0.275091,-0.110143,-0.021007,-0.273710
2.25,-0.031695,0.072638,0.037760,-0.111762,0.011190,-0.283817,-0.142737,-0.042242,-0.282263
2.26,-0.035872,0.072221,0.026112,-0.149832,-0.014045,-0.295438,-0.191657,-0.037632,-0.296587
2.27,-0.034526,0.068986,0.046190,-0.204860,-0.022201,-0.307009,-0.230225,-0.007889,-0.308581
2.28,-0.037527,0.070306,0.013917,-0.232600,0.044924,-0.318037,-0.274627,0.046408,-0.330997
2.29,-0.032487,0.073692,0.044164,-0.295129,0.032096,-0.337401,-0.326711,0.022830,-0.343034
2.30,-0.034882,0.071684,0.024390,-0.334087,0.044188,-0.360363,-0.368018,0.010718,-0.366739
2.31,-0.025697,0.073061,0.028087,-0.365396,0.055680,-0.383953,-0.375305,0.059549,-0.389216
2.32,-0.019258,0.073965,0.038282,-0.378152,0.088801,-0.403990,-0.358771,0.128763,-0.409914
2.33,-0.014592,0.082878,0.027648,-0.369543,0.108468,-0.415042,-0.368911,0.082022,-0.409525
2.34,-0.003685,0.098741,0.022981,-0.370992,0.086078,-0.417483,-0.358772,0.072237,-0.410722
2.35,0.007986,0.107101,0.043734,-0.345808,0.100189,-0.417344,-0.315176,0.094976,-0.398564
2.36,0.018632,0.112344,0.012671,-0.302678,0.117308,-0.403969,-0.271965,0.120640,-0.394289
2.37,0.030608,0.110606,0.021964,-0.283688,0.073031,-0.391045,-0.251652,0.064465,-0.377743
2.38,0.034961,0.115912,0.023474,-0.248027,0.073353,-0.384674,-0.225551,0.046129,-0.365509
2.39,0.041026,0.119869,0.016781,-0.197484,0.099092,-0.370783,-0.184630,0.042718,-0.336371
2.40,0.047335,0.125067,-0.006932,-0.179297,0.053780,-0.339988,-0.169868,0.019076,-0.305750
2.41,0.056215,0.131084,0.022669,-0.157779,0.056375,-0.310718,-0.128855,0.054137,-0.268752
2.42,0.053148,0.132039,-0.011504,-0.146910,0.019875,-0.259767,-0.133741,0.047248,-0.233045
2.43,0.055741,0.130180,0.007780,-0.129870,0.065678,-0.236892,-0.127847,0.067134,-0.209934
2.44,0.038702,0.118719,0.002744,-0.116717,0.096791,-0.212037,-0.141072,0.052532,-0.185021
2.45,0.037358,0.114374,0.016749,-0.134785,0.075255,-0.189898,-0.126444,0.071960,-0.171147
2.46,0.028189,0.110305,0.005435,-0.130033,0.088499,-0.177426,-0.144648,0.045307,-0.158213
2.47,0.028587,0.108860,0.019685,-0.127440,0.095307,-0.172300,-0.142570,0.057098,-0.156602
2.48,0.022888,0.102906,0.004438,-0.142391,0.073967,-0.163505,-0.141178,0.061226,-0.152381
2.49,0.021826,0.093233,0.013220,-0.140199,0.076184,-0.154060,-0.123654,0.079533,-0.137278
2.50,0.027299,0.090017,0.008613,-0.141944,0.038539,-0.131308,-0.119961,0.020567,-0.111792
2.51,0.028533,0.091410,0.003970,-0.112815,0.052644,-0.127868,-0.121497,-0.003219,-0.104510
2.52,0.024566,0.092449,0.013102,-0.115826,0.014218,-0.114164,-0.126787,-0.037259,-0.081593
2.53,0.021688,0.085828,0.011198,-0.109672,0.015997,-0.089253,-0.123906,-0.003349,-0.065977
2.54,0.024496,0.079127,0.008199,-0.116283,0.021449,-0.069166,-0.129093,0.022020,-0.049871
2.55,0.016376,0.073729,0.002005,-0.167398,0.044632,-0.039653,-0.158301,0.048304,-0.043700
2.56,0.011270,0.061713,0.006085,-0.167398,0.044632,-0.039653,-0.171789,0.095662,-0.039408
2.57,0.006319,0.050509,0.014681,-0.188172,0.163853,-0.060949,-0.189035,0.132048,-0.044175
2.58,-0.001218,0.039810,0.009553,-0.188172,0.163853,-0.060949,-0.175523,0.142179,-0.053006
2.59,-0.003002,0.036779,0.009383,-0.150792,0.123411,-0.057204,-0.149020,0.128510,-0.053636
