time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
0.00,0.011000,0.005050,0.000754,-0.142876,0.176546,-0.029649,-0.126841,0.155643,-0.019743
0.01,0.008057,0.002369,0.006284,-0.089509,0.147703,-0.010918,-0.075721,0.122843,-0.005156
0.02,0.024062,0.000835,0.003666,-0.051271,0.088614,-0.014652,-0.041171,0.058128,-0.012737
0.03,0.000589,-0.000311,0.008496,-0.015803,0.008873,-0.018602,-0.005596,-0.028070,-0.008095
0.04,0.007498,-0.000352,0.001131,0.032243,-0.142063,-0.004568,0.039092,-0.165208,0.007560
0.05,0.007498,-0.000352,0.001131,0.032243,-0.142063,-0.004568,0.039092,-0.165208,0.007560
0.06,0.006973,-0.010505,-0.002426,0.057885,-0.191606,0.013100,0.063059,-0.219065,0.019892
0.07,0.012464,-0.010121,-0.000661,0.078337,-0.238421,0.018124,0.084809,-0.259461,0.025001
0.08,0.004228,0.000958,0.001631,0.100336,-0.249926,0.013477,0.102827,-0.261861,0.021948
0.09,0.008401,-0.005415,0.001116,0.107090,-0.188953,0.007042,0.108400,-0.232702,0.012895
0.10,0.011276,-0.014803,-0.001846,0.107090,-0.188953,0.007042,0.103607,-0.188876,0.017798
0.11,0.008268,-0.012007,-0.004721,0.091453,-0.129889,0.015313,0.084853,-0.123182,0.023995
0.12,-0.001881,-0.000087,-0.002198,0.036032,0.039617,0.023477,0.054290,-0.035950,0.025083
0.13,-0.011249,0.003735,0.001427,0.036032,0.039617,0.023477,0.029209,0.039902,0.030863
0.14,-0.007732,0.007154,0.001735,0.015029,0.085895,0.031179,0.018921,0.063134,0.040152
0.15,-0.007732,0.007154,0.001735,0.015029,0.085895,0.031179,0.018921,0.063134,0.040152
0.16,-0.000057,-0.003017,0.001019,0.034164,0.022560,0.014038,0.028745,0.028331,0.032382
0.17,0.002183,-0.003450,-0.000648,0.040600,0.014129,-0.005458,0.038841,0.001375,0.015272
0.18,0.002975,-0.008044,0.000217,0.035254,0.019106,-0.022500,0.041254,0.000177,-0.003454
0.19,0.001193,-0.007830,-0.002825,0.019223,0.033312,-0.026697,0.016694,0.023777,-0.022713
0.20,0.001193,-0.007830,-0.002825,0.019223,0.033312,-0.026697,0.016694,0.023777,-0.022713
0.21,0.004685,-0.003175,-0.005749,-0.030833,0.075587,-0.038664,-0.010235,0.041681,-0.025549
0.22,0.007738,0.000540,-0.008757,-0.049723,0.099831,-0.042791,-0.034147,0.068351,-0.031203
0.23,0.004526,0.000739,-0.007279,-0.049723,0.099831,-0.042791,-0.056527,0.091936,-0.033283
0.24,0.001930,-0.005416,-0.001535,-0.055756,0.107349,-0.035210,-0.058538,0.088818,-0.026641
0.25,0.001930,-0.005416,-0.001535,-0.046109,0.073695,-0.032292,-0.058538,0.088818,-0.026641
0.26,-0.000722,0.001868,0.000747,-0.046109,0.073695,-0.032292,-0.043268,0.046853,-0.021709
0.27,0.000096,0.001782,0.001347,-0.009974,-0.015055,-0.024212,-0.023226,-0.005553,-0.015185
0.28,0.004587,0.000101,0.000558,0.012537,-0.037309,-0.018251,-0.005120,-0.035720,-0.015652
0.29,0.005892,-0.002162,0.001164,0.028173,-0.061557,-0.020784,0.030841,-0.080818,-0.012140
0.30,0.005892,-0.002162,0.001164,0.043604,-0.082667,-0.019992,0.030841,-0.080818,-0.012140
0.31,0.007704,-0.001000,0.001957,0.036741,-0.093657,-0.038377,0.045240,-0.102564,-0.014457
0.32,0.012424,0.002425,-0.000635,0.026760,-0.068118,-0.037820,0.035953,-0.104928,-0.034880
0.33,-0.007993,0.007253,0.002988,0.024753,-0.037455,-0.012798,0.026249,-0.072673,-0.024253
0.34,0.027159,0.003207,-0.008985,0.018772,-0.022629,-0.002166,0.018556,-0.033712,0.010590
0.35,0.027159,0.003207,-0.008985,0.012885,-0.010241,0.014511,0.018556,-0.033712,0.010590
0.36,0.013683,0.012177,-0.007058,0.010321,0.003953,0.027627,0.014752,-0.018509,0.023530
0.37,0.013068,0.018438,-0.004312,0.015970,0.024089,0.044977,0.013045,-0.002931,0.040674
0.38,0.013928,0.020034,-0.001993,0.024509,0.027379,0.042336,0.017238,0.014077,0.051643
0.39,0.005166,0.019271,0.004501,0.035999,0.023889,0.043777,0.039954,0.001640,0.051377
0.40,0.005166,0.019271,0.004501,0.058115,-0.009881,0.048476,0.039954,0.001640,0.051377
0.41,0.011073,0.019409,0.005995,0.079796,-0.068451,0.049350,0.063839,-0.038336,0.057700
0.42,0.015725,0.017241,-0.001109,0.090630,-0.106138,0.052429,0.082110,-0.095861,0.056505
0.43,0.012309,0.017095,0.002642,0.091634,-0.125549,0.051457,0.093149,-0.130084,0.061761
0.44,0.012267,0.018874,-0.002262,0.078895,-0.116188,0.051748,0.072701,-0.127749,0.061487
0.45,0.012267,0.018874,-0.002262,0.053515,-0.088906,0.063917,0.072701,-0.127749,0.061487
0.46,0.014255,0.022192,-0.004507,0.025827,-0.053445,0.082323,0.045272,-0.093113,0.077442
0.47,0.018765,0.026375,-0.009700,-0.004677,-0.014062,0.101018,0.017810,-0.059403,0.096054
0.48,0.022300,0.025362,-0.009895,-0.026284,0.026725,0.106935,-0.012944,-0.018908,0.112895
0.49,0.019304,0.021057,-0.008018,-0.047360,0.056783,0.117497,-0.031845,0.014252,0.117542
0.50,0.015516,0.016675,-0.007719,-0.052070,0.076618,0.124805,-0.049061,0.053465,0.124460
0.51,0.014113,0.017882,-0.007282,-0.051074,0.079132,0.137831,-0.058441,0.063311,0.138085
0.52,0.012750,0.019326,0.000626,-0.034529,0.067922,0.146013,-0.050087,0.066304,0.148481
0.53,0.009050,0.017193,0.002996,-0.008728,0.042807,0.147118,-0.027133,0.053183,0.157917
0.54,0.004668,0.012220,0.004597,0.017287,0.014435,0.139856,-0.002149,0.022796,0.153609
0.55,-0.000276,0.008157,0.006378,0.042394,-0.012814,0.121546,0.023255,-0.008357,0.143588
0.56,-0.006001,0.001325,0.009501,0.061454,-0.040864,0.100715,0.046836,-0.037980,0.125550
0.57,-0.011679,-0.001456,0.009775,0.064863,-0.055901,0.088925,0.066443,-0.060473,0.103387
0.58,-0.007063,-0.003367,0.005273,0.064716,-0.055842,0.086284,0.059684,-0.067719,0.092574
0.59,-0.007063,-0.003367,0.005273,0.048360,-0.056115,0.083483,0.059684,-0.067719,0.092574
0.60,-0.003361,-0.001628,-0.000891,0.035380,-0.030746,0.091014,0.047828,-0.064886,0.094862
0.61,-0.004659,0.000392,-0.001725,0.009233,-0.003820,0.096155,0.028679,-0.040019,0.097188
0.62,0.001926,0.001765,-0.007286,-0.015499,0.029610,0.098514,0.001867,-0.009613,0.106183
0.63,-0.001253,0.004355,-0.002764,-0.040015,0.047951,0.106886,-0.022947,0.019614,0.106522
0.64,-0.008637,0.004834,-0.001429,-0.040203,0.065882,0.110415,-0.037823,0.043967,0.116994
0.65,-0.007823,0.005932,0.001182,-0.035752,0.055178,0.101209,-0.041608,0.052131,0.115722
0.66,-0.011312,0.001531,0.001642,-0.019751,0.013294,0.093749,-0.033443,0.031148,0.106107
0.67,-0.015150,-0.008004,0.006552,0.000509,-0.030466,0.079515,-0.013752,-0.004755,0.098428
0.68,-0.012755,-0.010903,0.003654,0.021019,-0.064874,0.063018,0.003358,-0.061042,0.080999
0.69,-0.018412,-0.012578,0.008303,0.029902,-0.080684,0.058527,0.020686,-0.082712,0.069982
0.70,-0.008028,-0.008803,0.006150,0.024979,-0.090254,0.054396,0.029903,-0.098963,0.062727
0.71,-0.003190,-0.000340,0.002017,0.016732,-0.088068,0.052386,0.024484,-0.108796,0.062192
0.72,-0.002351,0.005891,0.002575,-0.000708,-0.074233,0.064200,0.012917,-0.096831,0.064688
0.73,0.011489,0.011190,-0.006074,-0.020005,-0.046849,0.081789,-0.027201,-0.052148,0.094888
0.74,0.011489,0.011190,-0.006074,-0.036271,-0.019588,0.097992,-0.027201,-0.052148,0.094888
0.75,0.005506,0.013470,-0.002987,-0.051538,0.001101,0.105073,-0.054886,-0.011487,0.115081
0.76,0.000765,0.005277,-0.001457,-0.059217,0.016832,0.103745,-0.060571,0.008177,0.113206
0.77,-0.002258,0.000541,0.001561,-0.055764,0.023657,0.105760,-0.051100,0.003577,0.110924
0.78,-0.005036,0.000697,0.001860,-0.043934,0.000387,0.096841,-0.040185,-0.018177,0.103223
0.79,-0.005036,0.000697,0.001860,-0.026821,-0.014802,0.088724,-0.040185,-0.018177,0.103223
0.80,-0.008010,-0.003824,0.004844,-0.010827,-0.025653,0.080572,-0.007437,-0.048538,0.088248
0.81,-0.008010,-0.003824,0.004844,0.007425,-0.042876,0.087140,-0.007437,-0.048538,0.088248
0.82,-0.000235,0.006321,0.007498,0.028633,-0.061430,0.082997,0.031999,-0.079132,0.091458
0.83,-0.005547,0.011812,0.009105,0.041643,-0.075947,0.083287,0.046105,-0.089747,0.092093
0.84,-0.005075,0.011300,0.004253,0.054411,-0.087400,0.087111,0.056927,-0.101638,0.093655
0.85,-0.000984,0.006311,0.004686,0.058722,-0.089522,0.081411,0.061922,-0.100161,0.088261
0.86,-0.004913,0.002129,0.003060,0.056506,-0.087870,0.078675,0.053173,-0.098667,0.087229
0.87,-0.002956,0.005305,0.001656,0.039077,-0.073575,0.077580,0.034808,-0.081006,0.081331
0.88,-0.002956,0.005305,0.001656,0.020997,-0.051237,0.068071,0.034808,-0.081006,0.081331
0.89,-0.007181,0.007645,0.002245,0.001549,-0.036275,0.060222,-0.001467,-0.043643,0.066753
0.90,-0.003157,0.009311,0.000994,-0.015639,-0.028342,0.057527,-0.017555,-0.031193,0.064586
0.91,0.000453,0.009085,0.002757,-0.022069,-0.011410,0.061502,-0.026721,-0.024791,0.071006
0.92,0.003335,0.014138,0.000295,-0.027579,-0.004508,0.069164,-0.028760,-0.018653,0.082723
0.93,0.004690,0.018306,0.000585,-0.032390,-0.000007,0.077750,-0.031241,-0.016296,0.091860
0.94,0.000427,0.017945,0.001699,-0.031050,-0.004851,0.094545,-0.030996,-0.025104,0.106358
0.95,-0.000017,0.015769,0.003357,-0.022305,-0.013325,0.110283,-0.024313,-0.041094,0.122660
0.96,-0.001887,0.011757,0.001372,-0.011048,-0.046230,0.116473,-0.008815,-0.075765,0.126987
0.97,-0.002508,0.004603,0.005323,-0.004529,-0.077171,0.116976,0.001899,-0.089839,0.123100
0.98,-0.008411,0.002297,0.005517,0.007579,-0.099182,0.113094,0.011518,-0.119493,0.121044
0.99,-0.014017,0.000578,0.006483,0.013944,-0.119475,0.103157,0.016135,-0.135405,0.104374
1.00,-0.014965,-0.002756,0.007659,0.011642,-0.129881,0.082772,0.008202,-0.139718,0.082362
1.01,-0.016020,-0.007905,0.005853,0.002446,-0.109488,0.060425,-0.004208,-0.124037,0.068313
1.02,-0.015066,-0.007067,0.002021,-0.018943,-0.094359,0.055577,-0.027353,-0.100079,0.065884
1.03,-0.010751,-0.001014,0.003964,-0.041709,-0.068488,0.056815,-0.046277,-0.072408,0.065860
1.04,-0.009641,0.001501,0.000737,-0.054635,-0.037576,0.060181,-0.061835,-0.051411,0.074159
1.05,-0.007925,0.003049,-0.000321,-0.071552,-0.023346,0.068001,-0.069387,-0.032803,0.075318
1.06,-0.004086,0.002260,0.001935,-0.073483,-0.022666,0.070491,-0.071471,-0.033756,0.075674
1.07,-0.003708,0.001883,0.002440,-0.062525,-0.031237,0.071523,-0.055890,-0.045058,0.077384
1.08,-0.001065,0.001331,0.004219,-0.049984,-0.051476,0.067129,-0.043734,-0.074057,0.077056
1.09,-0.004732,-0.001633,0.007070,-0.038708,-0.085506,0.068279,-0.032038,-0.096289,0.076014
1.10,-0.001910,0.000673,0.002880,-0.015299,-0.094738,0.069965,-0.015796,-0.117244,0.078921
1.11,0.004931,-0.000530,0.003662,-0.002703,-0.108778,0.071299,0.004463,-0.115438,0.078363
1.12,0.003785,-0.001173,0.006113,0.015167,-0.109021,0.064257,0.016983,-0.118142,0.073691
1.13,0.003124,0.000753,0.004632,0.021471,-0.097637,0.063087,0.022246,-0.111058,0.072701
1.14,0.004285,0.002387,-0.000243,0.022418,-0.087468,0.068868,0.017050,-0.102929,0.079049
1.15,0.005252,-0.000016,0.002602,0.017185,-0.077015,0.076645,0.013962,-0.083973,0.090113
1.16,0.004719,0.007407,-0.001750,0.011250,-0.056713,0.090661,0.003977,-0.070582,0.100889
1.17,0.000910,0.005686,-0.001585,-0.000654,-0.032499,0.104668,-0.002763,-0.037403,0.113882
1.18,-0.002181,-0.002796,-0.000653,-0.011904,-0.007060,0.107287,-0.012853,-0.020491,0.112713
1.19,-0.012000,-0.008608,0.000503,-0.013199,0.005771,0.099820,-0.017195,-0.007491,0.105551
1.20,-0.019390,-0.016483,0.003888,-0.021737,0.001822,0.083449,-0.019423,-0.006007,0.086700
1.21,-0.027107,-0.022220,0.006626,-0.022356,-0.006998,0.059669,-0.023016,-0.022905,0.062512
1.22,-0.028975,-0.025638,0.006978,-0.025907,-0.017230,0.041139,-0.026745,-0.032030,0.044656
1.23,-0.026625,-0.027753,0.004831,-0.029761,-0.019600,0.024509,-0.028807,-0.035579,0.027768
1.24,-0.020138,-0.025050,0.005070,-0.034571,-0.018113,0.008750,-0.034854,-0.029470,0.013131
1.25,-0.018985,-0.022618,0.002621,-0.043959,-0.013030,-0.006257,-0.049899,-0.026966,-0.000463
1.26,-0.014676,-0.019192,0.001683,-0.053665,0.000297,-0.015705,-0.061914,-0.013085,-0.008684
1.27,-0.007753,-0.015649,-0.001554,-0.070105,0.019317,-0.015167,-0.072704,0.010730,-0.007755
1.28,-0.003903,-0.007703,-0.002337,-0.084768,0.033682,-0.016172,-0.088521,0.021929,-0.007937
1.29,-0.004321,-0.004786,-0.004085,-0.102020,0.040189,-0.013472,-0.105031,0.031276,-0.005680
1.30,-0.003820,-0.005136,-0.001938,-0.105859,0.061953,-0.009554,-0.109135,0.044060,0.000862
1.31,0.001008,-0.004963,-0.002940,-0.102915,0.057175,-0.004650,-0.099583,0.038498,0.001228
1.32,-0.000910,-0.005330,0.003438,-0.085617,0.032756,-0.005752,-0.081930,0.014806,-0.001268
1.33,-0.005532,-0.007211,0.005069,-0.060667,0.010590,-0.005993,-0.057174,-0.007212,0.000363
1.34,-0.004528,-0.007596,0.006667,-0.032806,-0.004345,-0.002793,-0.025711,-0.022341,0.001231
1.35,-0.003614,-0.004890,0.008733,-0.005110,-0.031960,-0.007958,-0.001839,-0.055145,-0.000713
1.36,-0.009107,-0.005878,0.007703,0.013623,-0.048719,-0.015126,0.019742,-0.072696,-0.005707
1.37,-0.009666,-0.005639,0.004808,0.021616,-0.059264,-0.008929,0.022274,-0.066982,-0.004473
1.38,-0.006955,-0.004147,0.002622,0.015939,-0.053322,-0.012285,0.017364,-0.057990,-0.003329
1.39,-0.010565,-0.004992,0.003036,0.011441,-0.037300,-0.011081,0.009430,-0.051202,-0.000701
1.40,-0.010798,-0.003638,0.003092,0.000817,-0.027078,-0.006780,-0.000822,-0.034959,-0.002257
1.41,-0.011842,-0.002645,0.006235,-0.004181,-0.013480,-0.013214,-0.008513,-0.026181,-0.007629
1.42,-0.016125,-0.002695,0.002756,-0.012006,-0.009314,-0.015297,-0.011166,-0.020570,-0.010614
1.43,-0.014715,-0.005030,0.005593,-0.008188,0.001725,-0.017446,-0.010627,-0.010256,-0.009170
1.44,-0.011937,-0.007034,0.001505,-0.015480,0.002797,-0.019424,-0.021174,-0.006937,-0.013244
1.45,-0.012163,-0.009771,0.003841,-0.030132,0.007546,-0.016452,-0.027318,0.003479,-0.009614
1.46,-0.014021,-0.008689,0.002038,-0.035615,0.011167,-0.019389,-0.036571,0.001762,-0.013111
1.47,-0.020745,-0.008715,0.004009,-0.041008,0.015447,-0.024663,-0.047553,-0.004744,-0.016377
1.48,-0.020959,-0.010588,0.003490,-0.046158,0.003009,-0.028796,-0.049785,-0.010959,-0.022092
1.49,-0.016990,-0.011620,0.006197,-0.047315,-0.005005,-0.031455,-0.049681,-0.024954,-0.028280
1.50,-0.018459,-0.011960,0.007000,-0.045474,-0.019902,-0.041554,-0.041760,-0.033072,-0.033231
1.51,-0.021295,-0.007413,0.007174,-0.043918,-0.033533,-0.048896,-0.044011,-0.050174,-0.042352
1.52,-0.019183,-0.004870,0.005997,-0.052102,-0.048089,-0.052630,-0.056427,-0.059951,-0.048749
1.53,-0.015918,-0.007326,0.002762,-0.065463,-0.032725,-0.058838,-0.069118,-0.050693,-0.050016
1.54,-0.009305,-0.006166,-0.001712,-0.074055,-0.016465,-0.053591,-0.083463,-0.035534,-0.043763
1.55,-0.002534,-0.002113,-0.000370,-0.088479,-0.005361,-0.047022,-0.089920,-0.020586,-0.037314
1.56,-0.006284,0.001591,0.001051,-0.091841,0.000317,-0.039926,-0.089865,-0.011895,-0.029723
1.57,-0.007623,0.002795,0.001657,-0.088178,0.000977,-0.035953,-0.094195,-0.023070,-0.024367
1.58,-0.007213,-0.001808,0.003236,-0.087362,-0.007977,-0.030286,-0.085224,-0.023763,-0.024610
1.59,-0.012652,-0.007117,0.002729,-0.082328,-0.008364,-0.029997,-0.082166,-0.026578,-0.022822
1.60,-0.013262,-0.009848,0.005481,-0.079627,-0.017128,-0.036875,-0.077481,-0.034388,-0.030120
1.61,-0.015622,-0.012771,0.004353,-0.073295,-0.030165,-0.042002,-0.072314,-0.046230,-0.035918
1.62,-0.015044,-0.014081,0.004114,-0.065265,-0.050975,-0.046117,-0.058484,-0.063402,-0.041887
1.63,-0.013530,-0.014636,0.005022,-0.046034,-0.067444,-0.051935,-0.042256,-0.079481,-0.043720
1.64,-0.012509,-0.013943,0.005364,-0.038055,-0.076631,-0.056209,-0.033621,-0.092247,-0.050322
1.65,-0.012350,-0.013736,0.007010,-0.023659,-0.078651,-0.057818,-0.018294,-0.092649,-0.050465
1.66,-0.013578,-0.012071,0.005237,-0.013002,-0.083735,-0.062126,-0.012570,-0.091008,-0.055707
1.67,-0.016122,-0.011773,0.004895,-0.015829,-0.075860,-0.065501,-0.009302,-0.078435,-0.060085
1.68,-0.016635,-0.011514,0.006437,-0.014511,-0.052021,-0.072320,-0.015923,-0.066127,-0.062776
1.69,-0.016662,-0.013094,0.003979,-0.025626,-0.039283,-0.072343,-0.025810,-0.035728,-0.066767
1.70,-0.017509,-0.015294,0.003174,-0.036809,-0.007198,-0.081671,-0.038890,-0.017358,-0.077501
1.71,-0.021878,-0.019402,0.001492,-0.047434,0.014957,-0.098187,-0.052000,0.006339,-0.090971
1.72,-0.017126,-0.024021,0.003845,-0.049452,0.032579,-0.109662,-0.051401,0.017571,-0.105608
1.73,-0.015842,-0.024329,0.003449,-0.039994,0.027633,-0.122353,-0.042553,0.008259,-0.118601
1.74,-0.013651,-0.023347,0.004077,-0.028559,0.019026,-0.136588,-0.033495,-0.005210,-0.127164
1.75,-0.010050,-0.024044,0.002759,-0.024515,0.005238,-0.145630,-0.022728,-0.019995,-0.139807
1.76,-0.008167,-0.023013,0.000732,-0.019778,0.000639,-0.152158,-0.024395,-0.020656,-0.146633
1.77,-0.005727,-0.021149,-0.003631,-0.034730,-0.005770,-0.160204,-0.037855,-0.015846,-0.154112
1.78,-0.004875,-0.017262,-0.002225,-0.044982,0.012219,-0.162525,-0.051918,-0.004609,-0.155120
1.79,0.000137,-0.016035,-0.005921,-0.065524,0.022537,-0.159115,-0.069772,0.010852,-0.149113
1.80,0.000228,-0.014856,-0.009563,-0.087345,0.025982,-0.153934,-0.087351,0.016819,-0.144121
1.81,0.003479,-0.014587,-0.008270,-0.099879,0.026861,-0.146487,-0.104894,0.013883,-0.142618
1.82,0.008633,-0.016059,-0.008769,-0.110004,0.017231,-0.150771,-0.107686,0.001662,-0.141914
1.83,0.008321,-0.018576,-0.008079,-0.104963,-0.003511,-0.147934,-0.108294,-0.027988,-0.139645
1.84,0.008707,-0.018687,-0.008368,-0.101675,-0.019906,-0.143978,-0.107981,-0.048803,-0.130913
1.85,0.011979,-0.019139,-0.006575,-0.108064,-0.024746,-0.131583,-0.107771,-0.033475,-0.121754
1.86,0.009406,-0.020992,-0.008306,-0.109879,-0.009548,-0.124949,-0.116270,-0.027076,-0.116581
1.87,0.005301,-0.023403,-0.006137,-0.117460,0.005002,-0.131361,-0.119467,-0.007086,-0.126170
1.88,-0.001679,-0.028512,-0.007511,-0.119474,0.009944,-0.147978,-0.114782,0.004691,-0.141688
1.89,-0.003584,-0.031974,-0.004127,-0.117196,0.025060,-0.164871,-0.121058,0.005902,-0.160085
1.90,-0.004035,-0.034498,-0.003840,-0.124885,0.016273,-0.181222,-0.120465,-0.000674,-0.175847
1.91,-0.000944,-0.030456,-0.004584,-0.121578,0.016111,-0.188530,-0.122050,0.000637,-0.181613
1.92,0.001457,-0.025769,-0.007126,-0.121098,0.018099,-0.194842,-0.129190,-0.000381,-0.187262
1.93,0.005119,-0.025577,-0.007740,-0.129924,0.015651,-0.192103,-0.133183,0.004059,-0.187182
1.94,0.006056,-0.020574,-0.008936,-0.137740,0.012011,-0.187118,-0.134404,0.003600,-0.179672
1.95,0.009231,-0.013955,-0.006644,-0.131613,0.005447,-0.178313,-0.127468,-0.001757,-0.173152
1.96,0.011099,-0.014292,-0.006102,-0.121154,0.008433,-0.175014,-0.118981,-0.013773,-0.165699
1.97,0.008814,-0.012995,-0.004729,-0.111532,-0.003127,-0.174056,-0.107189,-0.022171,-0.165495
1.98,0.009653,-0.011309,-0.005041,-0.100297,-0.018755,-0.176090,-0.095238,-0.033043,-0.169743
1.99,0.011170,-0.010469,-0.001957,-0.088624,-0.029487,-0.171356,-0.083429,-0.036908,-0.158975
2.00,0.011447,-0.007896,-0.005078,-0.073288,-0.030224,-0.160275,-0.068967,-0.036077,-0.150465
2.01,0.013489,-0.007518,-0.004174,-0.061639,-0.022934,-0.152034,-0.063271,-0.041719,-0.144840
2.02,0.012347,-0.009892,-0.003117,-0.046999,-0.023331,-0.153090,-0.047886,-0.048753,-0.144467
2.03,0.009320,-0.014525,-0.003263,-0.038874,-0.040419,-0.154139,-0.034629,-0.057314,-0.148084
2.04,0.008036,-0.018901,-0.002907,-0.022849,-0.038421,-0.158717,-0.020287,-0.051839,-0.152646
2.05,0.007367,-0.020776,-0.005706,-0.014036,-0.050635,-0.164421,-0.006233,-0.067593,-0.159857
2.06,0.006109,-0.019261,-0.001919,-0.007314,-0.064308,-0.172019,-0.004625,-0.075607,-0.168096
2.07,0.009185,-0.017599,-0.004274,-0.000239,-0.048401,-0.178146,-0.004263,-0.068109,-0.169947
2.08,0.013937,-0.012914,-0.008087,-0.013325,-0.036151,-0.179746,-0.013050,-0.039722,-0.170565
2.09,0.013896,-0.009371,-0.007881,-0.015078,0.006599,-0.172962,-0.023558,-0.010354,-0.161502
2.10,0.016824,-0.004426,-0.007115,-0.022902,0.030141,-0.164806,-0.023302,0.021253,-0.151294
2.11,0.018880,-0.000660,-0.007946,-0.025345,0.031735,-0.151688,-0.018514,0.020584,-0.139784
2.12,0.020285,0.000756,-0.007778,-0.011727,0.024892,-0.139603,-0.012781,0.009161,-0.132704
2.13,0.021010,-0.002200,-0.005129,-0.005630,-0.004776,-0.134981,-0.000527,-0.024353,-0.124923
2.14,0.019389,-0.008511,-0.005445,0.010978,-0.034091,-0.132205,0.009170,-0.060023,-0.123426
2.15,0.015197,-0.009329,-0.007014,0.021571,-0.057971,-0.133949,0.021975,-0.079976,-0.124619
2.16,0.015466,-0.011898,-0.007914,0.027021,-0.081355,-0.132059,0.027458,-0.095920,-0.124364
2.17,0.013480,-0.009624,-0.004078,0.030447,-0.077602,-0.131127,0.025209,-0.102157,-0.121532
2.18,0.017381,-0.008347,-0.009218,0.014583,-0.072568,-0.124459,0.009660,-0.080628,-0.115299
2.19,0.011939,-0.007876,-0.007861,0.003847,-0.040948,-0.118693,-0.004543,-0.058024,-0.112925
2.20,0.009948,-0.011482,-0.010968,-0.015039,-0.024539,-0.124394,-0.016605,-0.033663,-0.119161
2.21,0.002284,-0.015956,-0.003090,-0.025747,-0.006146,-0.132517,-0.022392,-0.019132,-0.125413
2.22,-0.000138,-0.016206,-0.003601,-0.023095,0.010272,-0.136590,-0.024748,-0.002273,-0.130767
2.23,0.006270,-0.015732,-0.005185,-0.021835,0.014283,-0.137591,-0.019739,-0.004434,-0.128260
2.24,0.006905,-0.012000,-0.002590,-0.005848,-0.014433,-0.131490,-0.003053,-0.046453,-0.120123
2.25,0.010480,-0.012487,-0.004869,0.017662,-0.064919,-0.123364,0.022650,-0.093122,-0.114338
2.26,0.016186,-0.017413,-0.006365,0.049090,-0.105603,-0.115422,0.057397,-0.128453,-0.109346
2.27,0.016292,-0.018782,-0.004146,0.083376,-0.140634,-0.119312,0.092841,-0.161072,-0.112399
2.28,0.003499,-0.022867,0.003527,0.112662,-0.167552,-0.133106,0.112340,-0.190257,-0.132836
2.29,-0.010750,-0.028187,0.004479,0.122885,-0.207656,-0.162395,0.121157,-0.230693,-0.164075
2.30,-0.017496,-0.028710,0.003750,0.092304,-0.225210,-0.205771,0.079468,-0.233782,-0.206377
2.31,-0.012141,-0.033991,-0.007094,0.033374,-0.196114,-0.227480,0.015067,-0.204520,-0.222287
2.32,-0.000214,-0.030831,-0.021194,-0.033439,-0.156097,-0.223602,-0.046731,-0.158069,-0.212262
2.33,0.007238,-0.018265,-0.023719,-0.098683,-0.096474,-0.197591,-0.115870,-0.091647,-0.183105
2.34,0.014469,-0.014207,-0.022400,-0.145059,-0.013128,-0.163732,-0.161358,-0.009089,-0.143759
2.35,0.019255,-0.010142,-0.025980,-0.189097,0.038252,-0.131458,-0.192121,0.041825,-0.119724
2.36,0.011286,-0.005404,-0.012219,-0.205709,0.080580,-0.119456,-0.208684,0.077431,-0.106924
2.37,0.000280,-0.007245,-0.007825,-0.211256,0.104489,-0.109146,-0.211593,0.082800,-0.102523
2.38,0.000753,-0.015508,-0.001341,-0.197138,0.065752,-0.118070,-0.194377,0.035477,-0.113399
2.39,-0.010001,-0.013977,0.005430,-0.172066,-0.002239,-0.127028,-0.159060,-0.038733,-0.115833
2.40,0.001125,-0.018486,0.002367,-0.128190,-0.079182,-0.123043,-0.114207,-0.105604,-0.116243
2.41,0.011847,-0.023662,-0.001844,-0.085375,-0.120196,-0.120757,-0.075415,-0.136241,-0.113314
2.42,0.010566,-0.024514,0.001597,-0.047044,-0.118835,-0.124287,-0.043174,-0.128977,-0.119694
2.43,0.004664,-0.024449,0.002144,-0.025354,-0.101350,-0.133798,-0.023579,-0.112802,-0.127967
2.44,-0.000935,-0.020479,0.007217,-0.007158,-0.070552,-0.153658,-0.005419,-0.077816,-0.150154
2.45,-0.007262,-0.015873,0.005634,0.003292,-0.039869,-0.170059,0.004757,-0.049646,-0.163795
2.46,-0.003049,-0.012378,0.007690,0.019879,-0.010190,-0.183714,0.023347,-0.021821,-0.179921
2.47,-0.000389,-0.007599,0.004544,0.034057,0.006196,-0.191783,0.037787,-0.002631,-0.186878
2.48,0.005054,-0.002349,0.003248,0.047991,0.021127,-0.202687,0.051473,0.014313,-0.201144
2.49,0.004436,-0.007402,-0.000073,0.044928,0.024304,-0.204913,0.046228,0.009539,-0.190332
2.50,0.013839,0.000643,-0.002136,0.039476,0.013535,-0.179831,0.039396,-0.002588,-0.166534
2.51,0.017253,0.013983,-0.011095,0.022140,-0.013224,-0.150307,0.014947,-0.032291,-0.134185
2.52,0.016903,0.020270,-0.013225,-0.003559,-0.018528,-0.110964,-0.012244,-0.033281,-0.091199
2.53,0.022816,0.017473,-0.016629,-0.031289,0.003671,-0.072958,-0.036973,-0.001621,-0.057691
2.54,0.026221,0.012610,-0.016790,-0.051206,0.024200,-0.046834,-0.053310,0.012845,-0.036739
2.55,0.019436,0.010188,-0.012696,-0.068254,0.015875,-0.036177,-0.069590,0.005474,-0.027259
