time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
0.59,0.028238,0.001149,-0.023985,-0.063357,-0.613022,0.057413,-0.085821,-0.605684,0.079220
0.60,0.033506,-0.013489,-0.028945,-0.092215,-0.574825,0.077339,-0.112087,-0.534793,0.112690
0.61,0.036948,-0.029938,-0.033271,-0.115775,-0.500371,0.115058,-0.126189,-0.440222,0.156460
0.62,0.050033,-0.039481,-0.046016,-0.127353,-0.402047,0.161545,-0.124699,-0.343660,0.207732
0.63,0.062338,-0.052128,-0.058678,-0.122201,-0.306301,0.211915,-0.105263,-0.265598,0.261540
0.64,0.081303,-0.066177,-0.075562,-0.099985,-0.241642,0.272990,-0.106456,-0.248841,0.319659
0.65,0.106364,-0.083939,-0.049728,-0.104759,-0.224366,0.315039,-0.079486,-0.184444,0.302531
0.66,0.069910,-0.109467,-0.044569,-0.071107,-0.160157,0.287342,-0.043469,-0.146082,0.262670
0.67,0.018405,-0.129378,-0.067209,-0.035713,-0.136081,0.245786,-0.048586,-0.212804,0.257567
0.68,0.035169,-0.141545,-0.006153,-0.049145,-0.212093,0.242444,0.013207,-0.178373,0.200079
0.69,0.023240,-0.144081,0.025344,0.038209,-0.155577,0.172659,0.100721,-0.182258,0.110377
0.70,-0.045679,-0.137281,-0.049835,0.121109,-0.180293,0.084214,0.142957,-0.284370,0.057322
0.71,-0.037935,-0.132251,0.023932,0.153271,-0.286296,0.034925,0.226896,-0.275696,-0.013417
0.72,-0.043631,-0.125663,0.030099,0.246795,-0.260016,-0.031689,0.233623,-0.381795,-0.006414
0.73,-0.043269,-0.119822,-0.007704,0.215052,-0.409409,-0.001660,0.235565,-0.423319,-0.000327
0.74,0.016406,-0.096541,0.127502,0.270630,-0.365604,-0.031066,0.362359,-0.310806,-0.099739
0.75,-0.127202,-0.059359,-0.080946,0.355133,-0.334235,-0.120022,0.241279,-0.531845,-0.118779
0.76,-0.147390,-0.054003,0.074691,0.201134,-0.554231,-0.122759,0.140268,-0.509088,-0.129200
0.77,-0.117208,-0.040355,0.181130,0.138987,-0.439357,-0.146792,0.101496,-0.323188,-0.163424
0.78,-0.198663,0.000192,-0.009333,0.074997,-0.291138,-0.173884,-0.033611,-0.257089,-0.174430
0.79,-0.182512,0.036559,0.091168,-0.066830,-0.215613,-0.186243,-0.143565,-0.121119,-0.186556
0.80,-0.167469,0.069577,0.105025,-0.171088,-0.077276,-0.199745,-0.260680,-0.049523,-0.209886
0.81,-0.167505,0.072845,0.085505,-0.291297,-0.028636,-0.227501,-0.408525,-0.053873,-0.248341
0.82,-0.162532,0.053549,0.154020,-0.450846,-0.043090,-0.268222,-0.524437,0.010052,-0.298911
0.83,-0.170727,0.053726,0.178179,-0.523211,0.086179,-0.320974,-0.494573,0.254225,-0.345370
0.84,-0.186468,0.080591,0.009101,-0.502600,0.274845,-0.363094,-0.626812,0.102084,-0.376892
0.85,-0.166731,0.086548,0.074912,-0.675449,0.054469,-0.391154,-0.735425,-0.004344,-0.402598
0.86,-0.133596,0.083413,0.258921,-0.729639,0.037928,-0.415758,-0.637743,0.175082,-0.424710
0.87,-0.146943,0.098148,0.022539,-0.604384,0.218205,-0.437933,-0.674957,-0.000083,-0.439085
0.88,-0.137730,0.095619,0.003151,-0.691442,-0.021614,-0.446774,-0.654098,-0.059208,-0.464460
0.89,-0.105173,0.077901,0.158869,-0.645957,-0.067738,-0.479813,-0.606215,-0.099585,-0.498243
0.90,-0.128149,0.094289,0.040185,-0.574260,-0.066880,-0.516398,-0.549328,-0.153918,-0.534745
0.91,-0.116501,0.093418,0.023389,-0.550445,-0.163532,-0.549724,-0.518396,-0.178114,-0.556981
0.92,-0.083826,0.087835,0.116639,-0.504945,-0.161150,-0.574796,-0.595830,-0.344595,-0.585733
