time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
0.00,0.002539,0.001474,0.008387,0.092612,-0.115560,-0.008053,0.093733,-0.125806,-0.001326
0.01,0.001340,0.003268,0.007061,0.092612,-0.115560,-0.008053,0.095974,-0.137517,0.001557
0.02,0.003493,-0.003068,-0.001250,0.071870,-0.096149,-0.008832,0.056197,-0.083286,-0.001200
0.03,0.003493,-0.003068,-0.001250,0.046893,-0.060476,-0.009123,0.056197,-0.083286,-0.001200
0.04,0.000875,-0.009404,-0.007202,0.013419,-0.032241,-0.014503,-0.010158,-0.016660,-0.002815
0.05,0.000875,-0.009404,-0.007202,-0.017447,0.008654,-0.011297,-0.010158,-0.016660,-0.002815
0.06,-0.006638,-0.003506,-0.004339,-0.052052,0.057905,-0.000516,-0.071300,0.077610,0.017131
0.07,-0.008581,-0.005914,-0.003402,-0.075457,0.097904,0.011767,-0.084791,0.091648,0.027922
0.08,-0.007027,-0.006074,-0.001981,-0.087333,0.098659,0.024686,-0.071410,0.060375,0.034366
0.09,-0.002079,-0.004050,0.000864,-0.065537,0.062613,0.028528,-0.040813,0.011329,0.037170
0.10,0.000420,-0.003753,0.003289,-0.031061,0.014859,0.027775,-0.003665,-0.036547,0.031613
0.11,0.003806,-0.001401,0.009091,0.010172,-0.031209,0.019588,0.030856,-0.067926,0.017790
0.12,0.005024,-0.000060,0.008929,0.038226,-0.057973,0.012050,0.042213,-0.070799,0.012190
0.13,0.003904,-0.001652,0.004355,0.043351,-0.055962,0.004998,0.037091,-0.059947,0.008420
0.14,0.001790,-0.004469,-0.000466,0.033512,-0.040712,-0.000631,0.022404,-0.030648,0.003878
0.15,0.001209,-0.004243,-0.000575,0.020986,-0.005414,-0.006906,0.012435,0.009414,0.000165
0.16,-0.000710,-0.002786,-0.001985,0.010294,0.031909,-0.005105,0.010397,0.029115,0.005074
0.17,-0.004796,-0.001078,0.002475,0.013234,0.047406,-0.002286,0.025434,0.024757,0.007913
0.18,-0.001534,-0.002576,0.003431,0.031082,0.032379,0.002963,0.044226,0.008148,0.016069
0.19,-0.000054,0.001590,0.005544,0.048476,0.019547,0.007127,0.055314,0.010364,0.020984
0.20,-0.003944,0.000047,0.005193,0.049891,0.030351,0.017314,0.049342,0.026298,0.026305
0.21,-0.006763,-0.001374,0.004176,0.048206,0.039449,0.019895,0.047503,0.008326,0.016746
0.22,-0.002955,-0.000692,0.002660,0.046856,0.013871,0.006497,0.044027,-0.021795,0.009481
0.23,0.002290,0.001926,0.000413,0.041923,-0.005346,0.003479,0.034645,0.000034,0.009626
0.24,-0.002650,0.003406,0.001706,0.028792,0.021881,0.001051,0.014735,0.046520,0.003067
0.25,-0.007713,0.001927,0.004667,0.006433,0.069285,-0.012269,-0.007043,0.062963,-0.019919
0.26,-0.008785,0.003341,0.006035,-0.008767,0.072545,-0.034649,-0.009595,0.038828,-0.034750
0.27,-0.003637,0.005549,0.006589,-0.010251,0.049668,-0.041331,-0.002474,0.037011,-0.023055
0.28,-0.002522,0.006871,0.004370,0.002169,0.055489,-0.025385,0.019269,0.070375,-0.011357
0.29,-0.007087,-0.001043,0.009990,0.028408,0.088917,-0.018741,0.058411,0.068285,-0.009577
0.30,-0.014019,0.000952,0.018378,0.068592,0.073013,-0.016426,0.101889,0.007053,-0.009586
0.31,-0.025274,0.011438,0.035224,0.113340,-0.002162,-0.022588,0.148625,-0.086838,-0.027743
0.32,-0.039648,0.015454,0.043583,0.159656,-0.092639,-0.038146,0.174184,-0.180028,-0.039683
0.33,-0.037134,0.002234,0.034529,0.177196,-0.183039,-0.049143,0.172958,-0.244903,-0.051165
0.34,-0.035757,-0.003026,0.027327,0.172346,-0.242489,-0.063015,0.161586,-0.264442,-0.064623
0.35,-0.032554,-0.000270,0.018303,0.151279,-0.247097,-0.072230,0.124202,-0.207302,-0.078293
0.36,-0.032325,0.002486,0.016995,0.107824,-0.180295,-0.093687,0.060975,-0.110830,-0.100310
0.37,-0.048790,0.001470,0.031882,0.042230,-0.078030,-0.110376,-0.009310,-0.026629,-0.100351
0.38,-0.042103,0.010779,0.031279,-0.012397,0.024037,-0.107653,-0.028160,0.064586,-0.089917
0.39,-0.023159,0.013614,0.004494,-0.041741,0.076382,-0.094569,-0.062023,0.063853,-0.092775
0.40,-0.028366,0.010912,0.018670,-0.069227,0.071635,-0.105524,-0.074676,0.077181,-0.112164
0.41,-0.046119,0.006348,0.034410,-0.083487,0.089610,-0.121449,-0.088348,0.087558,-0.117050
0.42,-0.038221,0.001754,0.029123,-0.091523,0.099651,-0.123858,-0.081746,0.103665,-0.119064
0.43,-0.028996,0.000380,0.016274,-0.089774,0.088377,-0.133354,-0.104144,0.042238,-0.124704
0.44,-0.032970,-0.005903,0.034816,-0.101642,0.056482,-0.127680,-0.092381,0.031493,-0.107253
0.45,-0.010839,0.003123,0.002917,-0.094170,0.039768,-0.111526,-0.084985,0.011562,-0.104238
0.46,-0.006499,-0.001710,0.001839,-0.082609,0.030644,-0.109625,-0.086310,-0.006378,-0.108940
0.47,-0.012082,0.000571,0.005583,-0.098462,-0.004835,-0.118690,-0.089095,-0.004195,-0.112770
0.48,-0.014620,-0.000556,0.023730,-0.091324,0.006604,-0.121454,-0.101328,0.009402,-0.115422
0.49,-0.017761,-0.004607,0.004366,-0.102472,0.035220,-0.128013,-0.116085,0.033273,-0.121510
0.50,-0.016030,-0.006759,0.003997,-0.129237,0.041097,-0.131683,-0.136904,0.068393,-0.131136
0.51,-0.016243,-0.004189,0.012607,-0.146812,0.080833,-0.142287,-0.150379,0.089854,-0.145478
0.52,-0.012999,-0.003075,0.008448,-0.153380,0.101201,-0.155084,-0.157061,0.069862,-0.153500
0.53,-0.008146,-0.001248,0.015023,-0.146096,0.095217,-0.163661,-0.136545,0.065017,-0.155587
0.54,-0.004611,-0.001873,-0.000800,-0.132527,0.072270,-0.162378,-0.132910,0.036698,-0.147347
0.55,0.000377,-0.002999,0.000911,-0.132716,0.050771,-0.155169,-0.136775,0.021671,-0.148129
0.56,-0.003302,0.000137,0.000807,-0.141614,0.025058,-0.153350,-0.141118,0.014849,-0.146813
0.57,-0.004863,-0.000172,0.008599,-0.140483,0.022555,-0.154909,-0.146137,0.001666,-0.138404
0.58,-0.000162,0.001301,0.003529,-0.141764,0.033511,-0.146852,-0.152498,0.009033,-0.127840
0.59,-0.003156,-0.001881,-0.001135,-0.146176,0.030656,-0.134858,-0.158382,0.000523,-0.133614
0.60,-0.011353,-0.011810,-0.003503,-0.166298,0.000288,-0.147917,-0.178523,0.002701,-0.151976
0.61,-0.030656,-0.025111,0.030922,-0.166152,0.052180,-0.161264,-0.176367,0.041827,-0.154011
0.62,-0.018067,-0.017152,-0.008060,-0.186230,0.053150,-0.163997,-0.180135,0.058137,-0.173349
0.63,-0.018312,-0.018139,0.020688,-0.181639,0.067682,-0.184229,-0.179930,0.069405,-0.189106
0.64,-0.022999,-0.015274,0.015406,-0.184696,0.072924,-0.196281,-0.176368,0.082803,-0.202722
0.65,-0.018460,-0.013951,0.014063,-0.179806,0.086482,-0.211020,-0.179723,0.079012,-0.202251
0.66,-0.016667,-0.011136,0.008813,-0.181527,0.089177,-0.206228,-0.174456,0.078128,-0.196767
0.67,-0.007324,-0.006103,0.004421,-0.180150,0.080645,-0.205812,-0.179763,0.051282,-0.203084
0.68,-0.007515,-0.010486,0.010677,-0.175105,0.068901,-0.208070,-0.169165,0.067116,-0.198358
0.69,-0.007994,-0.010606,-0.004888,-0.165492,0.094032,-0.206977,-0.179818,0.046401,-0.210221
0.70,-0.007712,-0.012030,0.006383,-0.165232,0.068813,-0.221389,-0.153182,0.036302,-0.219048
0.71,-0.010615,-0.016842,-0.001323,-0.154948,0.048474,-0.233028,-0.169317,0.018532,-0.234653
0.72,-0.016160,-0.017216,0.006357,-0.171015,0.038430,-0.239651,-0.188876,0.033961,-0.239163
0.73,-0.022812,-0.016462,0.010898,-0.191757,0.056528,-0.251364,-0.208280,0.055656,-0.247860
0.74,-0.017822,-0.012133,0.004570,-0.216301,0.064193,-0.256542,-0.224035,0.061002,-0.255126
0.75,-0.019169,-0.008101,0.009592,-0.221511,0.087719,-0.262608,-0.240579,0.053375,-0.252019
0.76,-0.010113,-0.000072,-0.001518,-0.240204,0.074464,-0.260742,-0.255441,0.055651,-0.241087
0.77,-0.001431,0.007633,0.003903,-0.258736,0.076889,-0.247361,-0.256718,0.097523,-0.226900
0.78,0.001078,0.011428,0.001609,-0.264399,0.105334,-0.230637,-0.255431,0.100050,-0.210261
0.79,0.007663,0.010028,-0.000382,-0.258151,0.103917,-0.213153,-0.250253,0.071602,-0.203169
0.80,0.008767,0.004688,-0.001987,-0.247887,0.083118,-0.209194,-0.258860,0.030838,-0.197751
0.81,0.003206,-0.001373,0.005043,-0.248507,0.060683,-0.207462,-0.232960,0.039467,-0.189570
0.82,0.004355,-0.001229,-0.013525,-0.229394,0.043685,-0.196792,-0.223172,0.001356,-0.181320
0.83,0.006703,0.001827,-0.005806,-0.222710,0.007363,-0.186263,-0.222961,-0.001995,-0.178699
0.84,0.000776,-0.005020,0.008754,-0.224473,0.014010,-0.187729,-0.227255,0.018184,-0.190409
0.85,-0.005609,-0.011050,0.000943,-0.236635,0.021470,-0.201416,-0.225592,0.027378,-0.206206
0.86,-0.011027,-0.008555,0.007716,-0.232622,0.036813,-0.213266,-0.235604,0.036888,-0.213653
0.87,-0.001519,-0.002160,0.005228,-0.230394,0.065251,-0.224137,-0.241683,0.028044,-0.216516
0.88,0.000335,0.002956,0.001776,-0.237568,0.043236,-0.226271,-0.234822,0.016003,-0.222310
0.89,0.005214,0.008072,0.012588,-0.231859,0.032625,-0.231700,-0.221408,0.022665,-0.225785
0.90,0.004601,0.007826,0.000704,-0.223149,0.024805,-0.229098,-0.221827,0.007211,-0.212521
0.91,0.014033,0.009565,0.003160,-0.217100,0.039334,-0.218654,-0.204152,0.034818,-0.202443
0.92,0.019180,0.011126,-0.019477,-0.212844,0.030121,-0.207813,-0.223570,0.003618,-0.206644
0.93,0.021629,0.010560,0.004745,-0.223819,0.014171,-0.218109,-0.206779,-0.003485,-0.213693
0.94,0.013430,0.009745,-0.012789,-0.210072,-0.012176,-0.222000,-0.206902,-0.055586,-0.210956
0.95,0.026752,0.010257,-0.006085,-0.197552,-0.038700,-0.214967,-0.191128,-0.089832,-0.196444
0.96,0.026515,0.009895,-0.023042,-0.187061,-0.080050,-0.202124,-0.182399,-0.114255,-0.190006
0.97,0.026067,0.014376,-0.008437,-0.180134,-0.098889,-0.198141,-0.168618,-0.093237,-0.190463
0.98,0.022030,0.015914,-0.006316,-0.168449,-0.084134,-0.194132,-0.163329,-0.068238,-0.185991
0.99,0.026798,0.014774,-0.010416,-0.165622,-0.054748,-0.192670,-0.158490,-0.033551,-0.188213
1.00,0.027935,0.014816,-0.004782,-0.157281,-0.012802,-0.193039,-0.159353,-0.007798,-0.175472
1.01,0.035370,0.019729,-0.019921,-0.156802,0.016644,-0.182366,-0.146114,0.025166,-0.163586
1.02,0.041336,0.027308,-0.011413,-0.148221,0.038284,-0.169585,-0.137867,0.036315,-0.151230
1.03,0.041577,0.024719,-0.017986,-0.140150,0.034368,-0.159105,-0.116366,0.033017,-0.135849
1.04,0.043180,0.019161,-0.028582,-0.120786,0.024802,-0.142847,-0.110974,0.004501,-0.140038
1.05,0.041860,0.014518,-0.010286,-0.110194,0.005532,-0.152629,-0.104359,-0.019288,-0.147672
1.06,0.031600,0.008662,-0.024043,-0.102312,-0.011059,-0.153979,-0.102129,-0.021920,-0.146416
1.07,0.036734,0.005950,-0.020677,-0.097448,-0.000910,-0.142120,-0.095750,-0.010718,-0.135936
1.08,0.037197,0.008924,-0.020419,-0.097448,-0.000910,-0.142120,-0.097250,-0.000582,-0.133323
1.09,0.031927,0.016966,-0.018662,-0.105859,0.004498,-0.137061,-0.112258,0.005344,-0.127360
1.10,0.031821,0.016349,-0.011091,-0.117351,0.023156,-0.137063,-0.124853,0.018096,-0.130889
1.11,0.031798,0.009753,-0.015686,-0.126278,0.033928,-0.141064,-0.125719,0.034477,-0.138318
1.12,0.031769,0.004386,-0.019441,-0.112742,0.049197,-0.145584,-0.116096,0.033295,-0.138329
1.13,0.034306,-0.000158,-0.023131,-0.112742,0.049197,-0.145584,-0.103091,0.023764,-0.134282
1.14,0.036351,0.005068,-0.023448,-0.098184,0.040695,-0.138592,-0.089370,0.023203,-0.117892
1.15,0.037275,0.012991,-0.019779,-0.080804,0.047260,-0.126125,-0.086260,0.010929,-0.098670
1.16,0.036134,0.018975,-0.021105,-0.080111,0.033079,-0.107954,-0.064103,0.020527,-0.093997
1.17,0.028849,0.017898,-0.012841,-0.045004,0.029832,-0.108791,-0.049902,0.020159,-0.100176
1.18,0.024895,0.009250,-0.006033,-0.045004,0.029832,-0.108791,-0.032689,0.017679,-0.102125
1.19,0.020344,-0.002749,-0.017378,-0.037731,0.026137,-0.111240,-0.031690,0.008031,-0.115031
1.20,0.021486,-0.006144,-0.011044,-0.034123,0.013117,-0.128429,-0.032706,-0.002832,-0.131594
1.21,0.017405,-0.005987,-0.003864,-0.028104,0.020740,-0.143107,-0.042835,-0.010336,-0.130571
1.22,0.018833,-0.009679,-0.020938,-0.056353,0.032198,-0.136710,-0.051204,0.012558,-0.131922
1.23,0.018263,-0.006192,-0.020777,-0.056353,0.032198,-0.136710,-0.065127,0.032403,-0.125676
1.24,0.017246,0.001445,-0.016476,-0.072872,0.047387,-0.134501,-0.087565,0.053708,-0.125941
1.25,0.015681,0.003459,-0.011001,-0.093516,0.067941,-0.129876,-0.099525,0.068905,-0.126725
1.26,0.019638,-0.001841,-0.014712,-0.102742,0.080245,-0.133723,-0.115335,0.070807,-0.137401
1.27,0.020836,-0.008124,-0.014541,-0.124926,0.075668,-0.161295,-0.120842,0.065925,-0.150193
1.28,0.023236,-0.017548,-0.023172,-0.124926,0.075668,-0.161295,-0.118301,0.074391,-0.165462
1.29,0.026918,-0.022704,-0.025947,-0.119246,0.087132,-0.176280,-0.111936,0.079206,-0.176777
1.30,0.033006,-0.023898,-0.028382,-0.112580,0.090480,-0.186434,-0.107610,0.068271,-0.186352
1.31,0.032928,-0.017528,-0.025179,-0.101831,0.083452,-0.194283,-0.089180,0.060930,-0.188565
1.32,0.033698,-0.012779,-0.031327,-0.084642,0.030061,-0.205518,-0.087977,0.026862,-0.196662
1.33,0.033809,-0.016478,-0.022183,-0.084642,0.030061,-0.205518,-0.088059,-0.009814,-0.196113
1.34,0.025520,-0.009523,-0.023007,-0.089635,-0.000975,-0.199925,-0.090918,-0.016725,-0.187395
1.35,0.031864,-0.009162,-0.026454,-0.096762,-0.001889,-0.193018,-0.104825,-0.011753,-0.178556
1.36,0.027404,-0.012761,-0.024635,-0.107077,0.004282,-0.184065,-0.116721,0.004158,-0.172358
1.37,0.014999,-0.020169,-0.020662,-0.125329,0.055474,-0.165727,-0.127063,0.035461,-0.163906
1.38,0.014667,-0.020519,-0.024074,-0.125329,0.055474,-0.165727,-0.131545,0.061193,-0.140459
1.39,0.025142,-0.020715,-0.030305,-0.133658,0.082743,-0.142743,-0.131794,0.093796,-0.121059
1.40,0.028360,-0.018681,-0.029764,-0.131571,0.113987,-0.116784,-0.130596,0.111463,-0.101654
1.41,0.030232,-0.010594,-0.027127,-0.130321,0.126256,-0.110781,-0.131014,0.121032,-0.083774
1.42,0.017525,-0.009262,-0.020010,-0.105001,0.123563,-0.061815,-0.112512,0.112344,-0.057451
1.43,0.035152,0.003908,-0.022658,-0.105001,0.123563,-0.061815,-0.093049,0.084592,-0.049009
1.44,0.031295,0.000650,-0.021308,-0.088880,0.086662,-0.054103,-0.069924,0.067700,-0.021201
1.45,0.023869,-0.008502,-0.014386,-0.061945,0.083680,-0.018517,-0.037912,0.072845,0.005836
1.46,0.038372,-0.005373,-0.028672,-0.032289,0.081598,0.005030,-0.014942,0.055697,0.022490
1.47,0.028392,-0.010652,-0.019800,-0.001276,0.056775,0.019076,-0.005351,0.038108,0.030429
1.48,0.009183,-0.015473,-0.008438,-0.001276,0.056775,0.019076,-0.000087,0.039675,0.014409
1.49,-0.003037,-0.020154,-0.006579,0.011003,0.057812,0.009848,0.008311,0.043891,0.013962
1.50,-0.004279,-0.020812,-0.000216,0.011003,0.057812,0.009848,0.014398,0.045291,0.020490
1.51,-0.002073,-0.020549,-0.005683,0.014938,0.043849,0.017581,0.016989,0.037620,0.025828
1.52,0.004380,-0.016674,-0.005018,0.026301,0.045599,0.029788,0.020951,0.031952,0.032575
1.53,-0.004714,-0.012658,-0.000583,0.026301,0.045599,0.029788,0.042596,0.043585,0.047266
1.54,0.020372,-0.003983,-0.007643,0.042878,0.022168,0.031544,0.042155,0.019227,0.043996
1.55,0.006690,-0.010822,-0.008946,0.042878,0.022168,0.031544,0.041787,-0.007183,0.020623
1.56,-0.007847,-0.019094,0.000521,0.028631,0.006438,0.006512,0.029991,-0.013594,0.010309
1.57,-0.007296,-0.016590,0.002122,0.023057,0.008634,0.013103,0.026389,0.002943,0.017324
1.58,0.009086,-0.011194,-0.013761,0.023057,0.008634,0.013103,0.022243,-0.010141,0.013682
1.59,0.006038,-0.009530,-0.012730,0.017029,-0.023645,0.005472,0.017825,-0.028283,0.015632
1.60,0.005967,-0.013953,-0.012974,0.017029,-0.023645,0.005472,0.011902,-0.036202,0.023076
1.61,0.009873,-0.011655,-0.010901,0.007520,-0.014633,0.042071,0.009895,-0.033197,0.046090
1.62,0.020880,-0.005835,-0.019259,0.003597,-0.020525,0.058596,0.006802,-0.032927,0.062587
1.63,0.022820,0.000441,-0.019062,-0.000546,-0.025799,0.077538,0.000780,-0.039470,0.081995
1.64,0.019525,0.002295,-0.015208,0.000608,-0.025219,0.084837,0.000623,-0.038122,0.088310
1.65,0.023507,0.000137,-0.018823,0.000608,-0.025219,0.084837,0.010178,-0.021195,0.100101
1.66,0.028943,-0.005814,-0.021515,0.021490,-0.002111,0.090421,0.017829,-0.015406,0.099538
1.67,0.030388,-0.011257,-0.025253,0.031003,-0.002285,0.088936,0.027665,-0.017423,0.099455
1.68,0.015633,-0.016665,-0.016674,0.060063,-0.001016,0.096585,0.055351,-0.007176,0.097228
1.69,0.020026,-0.017154,-0.014366,0.092102,0.000855,0.106359,0.082440,-0.010285,0.103353
1.70,0.020725,-0.014513,-0.014923,0.092102,0.000855,0.106359,0.120384,-0.007414,0.126724
1.71,0.035185,-0.010371,-0.021197,0.142880,-0.044561,0.106383,0.139778,-0.047245,0.117049
1.72,0.017947,-0.011643,-0.018442,0.158571,-0.045839,0.097694,0.153498,-0.064759,0.111115
1.73,0.012893,-0.017208,0.002825,0.157022,-0.044338,0.095077,0.159658,-0.060389,0.106628
1.74,0.009822,-0.019924,-0.016464,0.161661,-0.024080,0.102015,0.163541,-0.037681,0.107338
1.75,0.004563,-0.021940,-0.009371,0.149819,-0.008691,0.113696,0.145542,-0.035607,0.116912
1.76,0.007141,-0.019929,-0.009546,0.140831,0.011052,0.126792,0.142336,-0.006556,0.134032
1.77,0.013740,-0.021062,-0.016483,0.126269,0.013121,0.113627,0.131172,0.000157,0.123535
1.78,-0.001739,-0.023887,-0.011994,0.115805,0.032313,0.120066,0.118277,0.008645,0.122306
1.79,-0.006313,-0.023617,-0.005867,0.118845,0.052867,0.126442,0.112217,0.034909,0.131604
1.80,0.014762,-0.016762,-0.013846,0.123533,0.048395,0.122401,0.121710,0.041324,0.133481
1.81,0.015227,-0.011117,-0.016028,0.117710,0.013576,0.098873,0.115485,0.007942,0.117212
1.82,-0.007439,-0.012051,-0.002110,0.113697,-0.007891,0.107149,0.110144,-0.028294,0.116210
1.83,-0.012128,-0.016361,0.004405,0.117186,-0.009758,0.120507,0.119362,-0.023697,0.123316
1.84,0.002387,-0.012403,-0.012380,0.120983,-0.013514,0.133241,0.123266,-0.027766,0.138292
1.85,0.010846,-0.005491,-0.002815,0.123383,-0.004876,0.142750,0.122757,-0.023170,0.152123
1.86,0.013834,-0.002222,-0.004573,0.112337,-0.017780,0.142725,0.110235,-0.036602,0.147619
1.87,0.004364,-0.007556,-0.008867,0.114887,-0.000199,0.102070,0.117570,-0.012693,0.121818
1.88,0.000846,-0.010365,-0.002685,0.100380,0.020017,0.118633,0.097424,-0.013486,0.126440
1.89,-0.013956,-0.017190,0.004239,0.096804,0.062214,0.140418,0.095785,0.033720,0.151697
1.90,0.015513,-0.012296,-0.011470,0.096818,0.069124,0.137351,0.096120,0.056755,0.148114
1.91,0.001982,-0.006439,-0.018506,0.099197,0.070547,0.139325,0.095846,0.053416,0.148116
1.92,-0.007750,-0.006541,0.006315,0.116226,0.052852,0.144894,0.110716,0.045652,0.150070
1.93,0.000559,-0.010668,-0.000995,0.133431,0.022790,0.150002,0.127230,0.015210,0.155985
1.94,-0.004175,-0.012263,0.004769,0.144226,0.003932,0.143225,0.139541,-0.012948,0.151534
1.95,-0.011333,-0.014647,0.005803,0.141127,-0.006971,0.161758,0.142125,-0.025345,0.167902
1.96,-0.013404,-0.019525,0.000879,0.143454,-0.004635,0.156361,0.148965,-0.011367,0.165090
1.97,-0.002900,-0.019500,0.000032,0.132781,0.002621,0.127763,0.135331,-0.013593,0.137129
1.98,-0.022254,-0.019576,0.009104,0.126595,0.027964,0.122837,0.124354,0.000496,0.133882
1.99,-0.014674,-0.013704,0.011381,0.128985,0.034944,0.125161,0.128557,0.025455,0.132299
2.00,-0.000766,-0.006756,-0.003330,0.146282,0.026374,0.122942,0.142747,0.017123,0.130223
2.01,0.002297,-0.003254,0.005858,0.158656,0.012898,0.133945,0.151125,-0.008419,0.137681
2.02,-0.000789,-0.001914,0.001661,0.169604,0.004247,0.153308,0.169383,-0.008849,0.153828
2.03,0.010588,-0.000405,-0.002826,0.177496,-0.009526,0.153469,0.177005,-0.019184,0.162855
2.04,0.007737,-0.000562,-0.000250,0.162136,-0.017381,0.152492,0.169815,-0.032318,0.162784
2.05,-0.011126,-0.003511,0.001987,0.156496,0.004023,0.160780,0.159963,-0.011604,0.164833
2.06,-0.012605,-0.009495,0.009910,0.154586,0.017777,0.163761,0.160783,0.006447,0.172922
2.07,-0.002997,-0.011508,0.000606,0.159255,0.010578,0.138680,0.162066,0.000998,0.154867
2.08,-0.013053,-0.012457,0.009650,0.146989,-0.001459,0.116333,0.148256,-0.016783,0.129182
2.09,-0.030292,-0.014268,0.015887,0.149361,0.005247,0.096989,0.147818,-0.007764,0.106977
2.10,-0.019123,-0.017123,0.013379,0.143229,-0.010925,0.081833,0.144992,-0.023665,0.095510
2.11,-0.018976,-0.014174,0.006349,0.140374,-0.022183,0.104634,0.161207,-0.004212,0.078708
2.12,-0.027386,-0.009370,0.002391,0.152733,-0.004735,0.089353,0.155321,-0.006433,0.099977
2.13,0.035062,-0.005247,0.011818,0.137939,-0.016933,0.081099,0.144747,-0.028678,0.090381
2.14,-0.019005,0.003318,-0.001590,0.132441,0.007497,0.092267,0.135099,-0.011453,0.096186
2.15,0.007586,0.003565,0.007954,0.130618,0.042267,0.099768,0.128501,0.023008,0.100575
2.16,0.008550,0.001608,-0.016084,0.137506,0.075971,0.115728,0.118762,0.035951,0.130943
2.17,0.027950,0.004847,-0.001380,0.130699,0.038812,0.146702,0.129429,0.021360,0.160146
2.18,0.026765,0.011941,-0.025695,0.134601,-0.002927,0.127236,0.135151,-0.007052,0.136757
2.19,0.019905,0.013746,-0.006363,0.138135,-0.012917,0.140951,0.136386,-0.022916,0.142558
2.20,0.004867,0.009688,0.004327,0.141499,-0.008691,0.151317,0.138476,-0.025748,0.154748
2.21,0.031715,0.006723,-0.009090,0.142134,-0.018736,0.163218,0.140785,-0.035963,0.170021
2.22,0.016849,0.001924,-0.013613,0.136006,-0.014269,0.165973,0.138220,-0.034186,0.173366
2.23,0.014003,-0.001800,-0.010329,0.121643,-0.010451,0.163829,0.122705,-0.029616,0.176617
2.24,0.009868,-0.002888,-0.004245,0.116320,0.013299,0.141140,0.118185,-0.011802,0.155560
2.25,-0.001516,-0.000776,-0.001571,0.108973,0.012199,0.149049,0.108165,-0.009037,0.158127
2.26,0.002059,-0.001355,-0.004874,0.113737,0.022065,0.141750,0.112466,0.006045,0.151112
2.27,0.013069,0.003180,-0.003375,0.119001,0.019350,0.145609,0.117964,0.006500,0.150567
2.28,0.004909,0.007901,-0.002930,0.137537,0.022455,0.162183,0.139965,0.016264,0.163451
2.29,0.010387,0.009770,-0.006421,0.164981,0.017526,0.184551,0.166565,0.018160,0.188458
2.30,0.028325,0.015611,-0.006264,0.168287,-0.004766,0.192905,0.164979,-0.014778,0.202254
2.31,0.022414,0.019963,0.001276,0.182496,-0.005077,0.192138,0.183358,-0.010646,0.196406
2.32,0.004465,0.025966,0.005893,0.184545,0.006498,0.192560,0.178899,-0.021584,0.207341
2.33,0.007881,0.026309,0.014567,0.177018,-0.005181,0.197130,0.178012,-0.017904,0.206514
2.34,-0.006028,0.019847,0.005401,0.181638,-0.014282,0.189183,0.183985,-0.018671,0.196743
2.35,-0.006633,0.014303,0.017096,0.178208,-0.024962,0.178206,0.177801,-0.036207,0.187998
2.36,-0.013043,0.016061,0.014437,0.171838,-0.027268,0.193825,0.173011,-0.045868,0.199002
2.37,-0.015279,0.019619,0.015387,0.162746,-0.032458,0.203764,0.161703,-0.047359,0.212784
2.38,-0.005798,0.026359,0.010896,0.145390,-0.035938,0.216922,0.149816,-0.045872,0.223863
2.39,-0.007877,0.029389,0.014565,0.131141,-0.029028,0.209407,0.135786,-0.046067,0.215465
2.40,-0.014955,0.026865,0.022335,0.118740,-0.010979,0.203258,0.120927,-0.026795,0.210406
2.41,-0.018437,0.024512,0.023341,0.108360,-0.001695,0.198757,0.110541,-0.017643,0.209233
2.42,-0.018513,0.028154,0.022094,0.104452,0.001048,0.187139,0.095874,-0.026593,0.204909
2.43,-0.014781,0.034429,0.029883,0.106852,-0.007788,0.179375,0.101354,-0.026102,0.193617
2.44,-0.018292,0.031053,0.020642,0.121379,-0.020492,0.196321,0.113849,-0.039659,0.201773
2.45,-0.007288,0.034005,0.019270,0.133951,-0.040735,0.202195,0.131398,-0.051521,0.210037
2.46,0.001536,0.036269,0.010141,0.152179,-0.040698,0.214127,0.144668,-0.055185,0.218988
2.47,0.006584,0.043086,0.024045,0.164268,-0.048340,0.245963,0.151115,-0.075742,0.258156
2.48,0.015869,0.051347,0.015999,0.172079,-0.081836,0.237898,0.175274,-0.086374,0.245616
2.49,0.001557,0.048856,0.018124,0.173249,-0.078926,0.240937,0.177602,-0.093748,0.241871
2.50,-0.019215,0.047414,0.029389,0.176319,-0.051816,0.247680,0.179897,-0.066317,0.253065
2.51,-0.003764,0.044238,0.022796,0.172373,-0.044860,0.244122,0.172220,-0.057851,0.256420
2.52,-0.008805,0.044414,0.026833,0.167340,-0.042572,0.212581,0.167959,-0.060830,0.232029
2.53,-0.030300,0.040187,0.034444,0.156986,-0.045416,0.212259,0.155401,-0.066694,0.223229
2.54,-0.035675,0.040619,0.038361,0.148813,-0.042524,0.214182,0.146117,-0.065398,0.229024
2.55,-0.015732,0.042020,0.036627,0.137182,-0.038201,0.184869,0.143620,-0.056565,0.200021
2.56,-0.032406,0.035507,0.030277,0.127677,-0.020861,0.169978,0.127053,-0.039932,0.182505
2.57,-0.041590,0.030291,0.037747,0.123242,-0.001865,0.160635,0.122698,-0.019381,0.166021
2.58,-0.033876,0.027424,0.033233,0.127218,0.009500,0.141377,0.122148,-0.006827,0.158761
2.59,-0.021714,0.032042,0.033726,0.134209,0.000489,0.116732,0.132280,-0.009830,0.128530
2.60,-0.035971,0.034407,0.028927,0.144279,-0.010214,0.095927,0.136296,-0.024947,0.109193
